NT,NR,NTR,g2(0)
133615,3818,41,2.009244209167066
133111,3803,27,1.333409365981566
134150,4106,36,1.6339278954881624
133644,3958,36,1.7014424102805594
133189,4113,39,1.779826005195482
133586,4135,42,1.900871850262133
133785,4134,36,1.6272887205621436
133414,4195,34,1.518747427174855
133358,4134,38,1.7231935459138898
133753,3947,48,2.273058368647868
133743,3883,38,1.8293009253919252
133287,3906,46,2.2089089168931673
133085,3903,40,1.9251844261705298
133766,3923,36,1.7150566142665673
133776,3895,41,1.96715326169748
132886,3869,32,1.5560087266726625
133207,3863,36,1.7490038028997787
133352,3855,33,1.604833689042289
133134,4051,49,2.2713542032922533
133445,3892,39,1.8772818360717451
133867,3808,40,1.9616861662456522
133977,4014,34,1.5805611712893972
133737,3992,42,1.9667410821553377
132766,4113,32,1.4650228773028067
133876,4004,44,2.052087564053861
133638,4008,35,1.6336174834515107
133976,3983,45,2.1082165034081295
132905,4020,31,1.4505554317124358
133655,4018,39,1.815555264114969
133984,3967,33,1.5521682974580895
133809,3918,33,1.573635671892133
133915,3976,42,1.9720308183717545
133720,4013,32,1.4908174219011068
133804,3887,26,1.2497689177271123
134110,3894,30,1.436164388661011
133240,3854,26,1.2658056280288783
133959,3832,31,1.5097474516281202
133462,3801,29,1.4291654488698595
133192,3903,40,1.9236378262726361
134294,3853,50,2.415763384070304
133897,3890,37,1.7759113578708476
133959,4054,34,1.5651763767981008
133200,4025,40,1.8652192565236043
134425,3933,42,1.9860277275005402
134044,4120,41,1.8560055486779736
133734,4087,44,2.012547840594897
133458,3939,40,1.902257946322093
133532,3925,35,1.6694869866828361
133460,4019,36,1.6779282373956732
133593,3863,41,1.9861655951051378
