NT,NR,NTR,g2(0)
132462,2482,20,1.520816862126308
131888,2504,22,1.665417341231344
131904,2408,14,1.1019289574941042
132192,2489,12,0.9117823579888036
132958,2532,23,1.7080070920969543
132542,2641,16,1.1427153743229033
132149,2477,21,1.6038709293515232
132438,2548,33,2.4447919743400326
132656,2484,19,1.4415015719468425
132336,2448,17,1.3118963177904055
132710,2464,17,1.299704364658023
132426,2486,27,2.050356537865274
132522,2477,26,1.9801558287589753
132734,2497,15,1.1314374332086083
132225,2522,21,1.5743476690433318
132314,2482,18,1.3702661764581037
132328,2449,17,1.311439910662615
132415,2453,27,2.078112428622418
132402,2519,24,1.7989891228260364
132319,2464,17,1.3035449650750552
132111,2484,18,1.371266740012982
132717,2494,26,1.9637687802081643
132450,2501,25,1.8867500187542952
132591,2561,24,1.7669636929689607
132255,2551,20,1.4819974141812717
132053,2513,26,1.958721074349228
132344,2566,9,0.6625545020278054
131607,2567,29,2.1460169530188846
132736,2502,11,0.8280501924400692
132607,2583,20,1.4597522325749894
132744,2478,27,2.05204826154849
132505,2420,19,1.4813100768690781
132987,2514,31,2.3180737024085936
132374,2570,23,1.6901763832800345
132968,2404,16,1.2513488289026742
132820,2507,24,1.8019114316084215
132234,2488,22,1.6717417097538336
132858,2397,21,1.6485554481074214
132190,2470,27,2.0673224315509544
131387,2493,31,2.3660669413581847
132571,2462,26,1.9914837902931783
132333,2475,25,1.9082560852187476
132675,2462,27,2.0664582146076556
132770,2611,26,1.8750226985920915
132051,2462,19,1.4610459227280435
132411,2379,28,2.222181524554873
132952,2492,24,1.8109578305671716
132369,2511,26,1.9556014742816188
132650,2457,24,1.8409366317394966
131757,2450,26,2.013601724758302
