NT,NR,NTR,g2(0)
132747,2582,20,1.4587774836668417
132344,2611,25,1.808709787866876
132896,2554,32,2.356986986226334
131965,2553,30,2.2261359671311913
131885,2541,28,2.0888053506002335
132479,2598,27,1.9611805832941547
132458,2551,36,2.663507092229834
131904,2531,25,1.872103720752528
132373,2574,30,2.201168602171828
132605,2634,30,2.147264741165702
132098,2566,30,2.212627822181711
132506,2493,24,1.8163244448045612
131992,2470,26,1.9937412474759235
132603,2537,21,1.5605780227613784
132489,2519,25,1.872716460111884
132052,2492,25,1.8992712584307587
132250,2479,20,1.5250981591302673
132632,2513,22,1.6501441433912134
132433,2547,28,2.075261732528522
132124,2503,29,2.1922770813741685
132479,2537,27,2.0083354968065485
132569,2617,34,2.450040270447205
132399,2562,30,2.2110442438266715
132620,2540,20,1.4843190597254365
132788,2531,31,2.305954467164619
132412,2521,28,2.0969971922885193
132940,2462,29,2.2151048273153164
132335,2486,20,1.5198270096421775
132589,2504,23,1.7319128122199046
132069,2528,21,1.5724662913546055
131446,2548,20,1.4928741771486536
132506,2470,27,2.062392285834005
132869,2532,20,1.4862184096400073
133105,2524,36,2.6789141063341972
132647,2524,12,0.8960545963437125
131512,2515,35,2.645481209706298
132229,2506,26,1.961577974683054
132180,2496,22,1.6670643372867613
131423,2611,35,2.549939077875527
132032,2486,31,2.361138029777223
132931,2413,13,1.0132106993815297
132256,2534,26,1.9395070496366762
132976,2567,31,2.2704009972280836
132914,2652,34,2.41143010151542
132245,2485,22,1.6736206874123107
132216,2568,23,1.6935140778791695
131998,2528,34,2.547267210224321
132750,2514,31,2.3222121842727805
132959,2559,26,1.9104044922650236
132138,2464,25,1.9196037279404667
