NT,NR,NTR,g2(0)
132565,2465,28,2.1421616507314067
132019,2415,24,1.8819049149663616
132869,2526,23,1.7132109125850252
132046,2441,20,1.5512327854811412
132347,2432,30,2.3301484574243227
132391,2517,30,2.250710231870059
132455,2464,27,2.0682103748050675
132744,2564,19,1.3955991253571676
133085,2500,24,1.8033587556824586
132689,2532,27,2.009116639096824
132841,2488,22,1.664102899312625
132495,2426,21,1.6333114905143336
132527,2366,21,1.674326673992925
132255,2460,23,1.7673421602084909
132599,2593,22,1.5996314123482827
132340,2454,24,1.8475047416209194
132865,2561,20,1.4694331527894697
132848,2448,21,1.614332051018649
133396,2516,20,1.4897608616795892
131965,2504,14,1.0591926482588265
133139,2428,26,2.0107560476148514
132216,2434,22,1.709063115713293
132255,2491,15,1.1382703944931025
131953,2509,26,1.9633305609796925
132834,2629,21,1.5033478009225951
132635,2536,24,1.7837905525457722
132294,2522,27,2.0231055558650657
132202,2382,16,1.2702236918540974
131958,2541,20,1.491178435908784
132654,2554,32,2.3612868252863453
131711,2511,19,1.4362328301048648
133296,2480,29,2.193154405814273
132605,2434,35,2.710987900411751
132614,2433,22,1.704634232882455
132273,2524,21,1.5725293111376304
133331,2507,28,2.0941730660581737
132239,2492,19,1.4414049701366987
132745,2502,23,1.731260289143351
132437,2521,31,2.3212372025363353
132080,2558,26,1.9238701495385788
132259,2447,20,1.5449370923708587
132610,2576,24,1.756423004738595
132823,2482,21,1.5925176012477038
132452,2461,24,1.8406919637217285
132532,2486,24,1.821081465496613
132200,2486,16,1.2171032213070958
132383,2501,23,1.7366885233397482
132323,2464,24,1.8402431437202416
132207,2487,28,2.128961482947464
132183,2595,25,1.8220783625760146
