NT,NR,NTR,g2(0)
7931,10351,98,1.989594477727044
8209,10441,100,1.944537837355876
8134,10429,92,1.8075475941624037
8351,10290,74,1.4352468781731804
8017,10438,110,2.190848056489527
8129,10338,90,1.784915281138079
8198,10382,112,2.193197962575489
8253,10347,84,1.6394634593515116
8154,10376,93,1.8320234483872424
8356,10434,94,1.7969141951908822
8341,10647,98,1.8392020826703994
8174,10540,103,1.9925568907879179
8311,10603,103,1.948067184290435
8453,10349,109,2.0766628398533515
8138,10283,119,2.370053718801101
8126,10479,86,1.683257439169953
8234,10481,100,1.9312351884400027
8099,10388,85,1.6838536219152573
8204,10354,116,2.276003504857038
8148,10279,93,1.850673523376251
8100,10495,103,2.019382147485477
8061,10350,88,1.7579323200052097
8373,10535,91,1.7193904522777226
8414,10461,101,1.9124690413866707
8298,10485,97,1.858140796423665
8338,10492,95,1.809890007154514
8399,10486,101,1.9113168510602974
8366,10392,93,1.782849566880277
8325,10454,98,1.8767571857298275
8214,10468,88,1.7057406888965616
8503,10436,85,1.5964724405057076
8130,10600,110,2.127379764363681
8483,10400,95,1.7946904366802985
8424,10602,109,2.0340849639304857
8061,10564,101,1.9767548349426933
8224,10341,95,1.8617729459164913
8411,10511,97,1.8286425240382507
8344,10467,104,1.9846574983428873
8257,10337,77,1.5035666142710802
8275,10344,97,1.8887043021179188
8256,10305,93,1.8218558763902524
8153,10412,83,1.6295783277988138
8466,10595,105,1.951006981594869
8361,10536,103,1.9487314265461748
8305,10592,100,1.894659364497903
8162,10505,105,2.041011263932963
8479,10269,116,2.2204139630303295
8368,10613,101,1.8954410746179524
8150,10636,98,1.8842515791181855
8175,10763,87,1.6479608899102458
8307,10450,109,2.0927374522630267
8055,10465,89,1.7596811378691386
8139,10422,111,2.1809695949496195
8366,10562,90,1.697568217684197
8207,10644,97,1.8506793733320321
8214,10769,90,1.6957474926168847
8303,10452,78,1.4979899970219959
9312,11877,238,3.5865425112944136
8242,10394,98,1.9065996222193469
8395,10686,93,1.7278093818265885
8233,10423,89,1.7285737083465056
8193,10417,108,2.109050049761278
8352,10670,108,2.0198429370132174
8229,10548,99,1.900932784260995
8553,10515,109,2.019981995474239
8401,10601,82,1.5345632123884554
8309,10481,95,1.8181130117383844
8518,10599,110,2.030667914811162
8212,10395,94,1.8352835368584675
8254,10743,94,1.7667966329788167
8347,10690,90,1.6810597131462117
8239,10585,131,2.503540838073482
8349,10671,101,1.8894288502398544
8345,10334,94,1.8166940968148753
8525,10601,113,2.083943647581892
8380,10647,106,1.9800827584928924
8274,10647,103,1.9486920065191202
8184,10530,90,1.7405931384426006
8142,10551,111,2.1535105679515114
8132,10415,75,1.4758878882500195
8117,10522,101,1.9709530539980016
8190,10573,99,1.9054686604104933
8242,10577,88,1.6824273014942073
8258,10503,103,1.9792366773601555
8276,10339,94,1.830954642765712
8137,10612,100,1.9301328056442888
8096,10608,102,1.979451707712577
8141,10479,90,1.7583027848737993
8255,10601,84,1.5997942207548046
8001,10680,93,1.8139118377993013
8173,10274,112,2.22303198808855
8223,10635,105,2.0011067835747554
8123,10579,96,1.861910976753029
8196,10554,80,1.5414154121009556
7994,10675,108,2.109310319976516
8128,10394,90,1.7755170684480295
8097,10453,109,2.1463975200751473
8162,10627,120,2.3058057860829724
8114,10565,108,2.0997519842947883
8252,10793,108,2.0210223148259634
8131,10516,82,1.59833593425472
8285,10569,100,1.9033661391810983
8270,10547,95,1.8152560770283088
8124,10492,89,1.74024566105527
8170,10586,108,2.0812227229746867
8238,10511,104,2.001779628284459
8167,10595,95,1.8298219723828242
8332,10539,99,1.8790367688548355
8180,10519,93,1.8013742044608532
8278,10577,111,2.112923639190946
8079,10645,123,2.3836944601370993
8253,10407,111,2.1539436070319202
8417,10622,86,1.6031847630695368
8176,10507,110,2.1341346628728424
8270,10522,94,1.800415719820378
8056,10587,91,1.778270284389113
8114,10559,104,2.023132355287346
8207,10399,107,2.0895680331305035
8304,10624,107,2.021422636596482
8203,10662,102,1.943737133746471
8287,10334,111,2.160259543156719
8325,10388,117,2.25485400687557
8457,10643,88,1.6294874840047748
8335,10489,99,1.8873144047899353
8286,10615,114,2.1601736961561073
8308,10615,113,2.1355547335874676
8248,10617,77,1.465510738790685
8342,10641,115,2.159205417813646
8529,10651,95,1.7429456942484223
8353,10615,95,1.785705659279052
8240,10579,94,1.7972346142186189
8213,10407,93,1.8134447176818147
8293,10722,107,2.005603408503124
8277,10599,116,2.2037833191757352
11548,15015,776,7.458961390378085
14862,20331,1549,8.544057650045517
13610,17990,1190,8.10039920673267
9136,11607,287,4.510810378683757
10103,12923,320,4.084933873613836
10138,12906,277,3.528454902285441
8961,11042,126,2.1223405632582706
8540,11024,104,1.841132370052877
8637,10883,102,1.8085785369537966
8845,11036,127,2.1684176895622205
8614,10745,109,1.962745364328576
8574,11005,114,2.013631863795397
8696,10698,103,1.8452866920532252
8391,11005,103,1.8590120563790344
8651,10874,110,1.9488831202420982
8304,10968,108,1.976322080418917
8361,11014,108,1.9546509257324514
8547,10942,107,1.9068745078615301
8471,11157,112,1.975079846217885
8454,11052,116,2.069205476185114
8199,10573,97,1.864924975933143
8208,10672,100,1.9026792646561708
8237,10515,106,2.0397468535605885
8224,10281,116,2.286589885186064
8174,10675,84,1.604447528549138
8232,10579,83,1.5884621215552148
8253,10669,111,2.101048937893073
8196,10536,104,2.0072634526487785
8432,10820,80,1.4614396232525564
8225,10590,102,1.951717942315254
8150,10532,109,2.116444032288004
8223,10561,103,1.9767449657650609
8188,10724,118,2.2397323229847674
8257,10465,109,2.1023921693182555
8517,10777,100,1.8157841445488812
8206,10694,88,1.6713204584833135
8051,10505,113,2.2268004977707063
8430,10568,88,1.646307825439886
8428,10777,94,1.724861360414743
8233,10570,91,1.7428380750594774
8222,10694,86,1.6301574333260682
8348,10528,87,1.6498318582395286
8325,10694,98,1.8346380792612325
8214,10321,102,2.005268098800833
8387,10869,100,1.8283212958304704
8338,10633,103,1.936280490599486
8156,10512,103,2.002273525213188
8377,10733,83,1.538569777344447
8301,10692,99,1.8590650241455364
8251,10775,106,1.9871504478165385
8345,10682,96,1.7949033495027948
8414,10800,86,1.5773240953496082
8300,10744,124,2.317535219059409
8331,10383,95,1.8304268024672254
8157,10481,98,1.9104762450389463
8379,10790,106,1.954073880878845
8279,10753,108,2.021924695504038
8428,10742,111,2.04344076721326
8308,10590,65,1.2313163840549302
8500,10608,115,2.1256617277378522
8339,10694,113,2.1118984891657626
8524,10530,108,2.005398532850433
8473,10696,112,2.059719931642015
8318,10530,101,1.9218648162571648
8642,10550,79,1.444139408078333
8782,11166,110,1.8696072284263947
