NT,NR,NTR,g2(0)
133178,4395,44,1.8793225165338097
133682,4326,41,1.7724109152209135
133173,4189,29,1.2996052675758452
133088,4405,28,1.194024473817295
134039,4420,38,1.6035044031724541
134979,4588,38,1.534030483336576
134092,4580,44,1.7911185789538746
134463,4668,49,1.9516522866695725
134187,4767,52,2.032299717734361
134428,4761,42,1.64059498736545
134015,4649,39,1.5649182626739702
134238,4570,41,1.670829722303536
134171,4465,44,1.8361686378340394
134371,4640,45,1.8043841048419982
133904,4546,38,1.560632415829541
134182,4545,45,1.8446941652028404
133919,4632,33,1.329974150719132
133558,4557,32,1.3144408616839416
134562,4619,41,1.649124598487634
134525,4541,55,2.250858508128525
133797,4523,26,1.0740893072309208
133569,4530,46,1.9006141743805571
134013,4517,47,1.9410684322255083
134242,4459,46,1.9211972404029758
134124,4476,42,1.7490117384073303
133358,4426,32,1.355375102872123
134125,4569,34,1.387036956579828
134362,4379,42,1.7845876949265622
133715,4360,29,1.243573298954678
133707,4286,39,1.7013681732772183
133545,4100,33,1.5067543689027814
133194,4154,39,1.7621929601074433
134539,4060,33,1.5103573717907057
133895,4134,48,2.167935785308452
133580,4157,36,1.6207687176366254
133603,3972,42,1.9786266264395669
134127,4198,35,1.5539942513152822
133910,4151,47,2.113840055635551
133840,4097,45,2.051637509463064
134396,4217,46,2.029120769689902
134196,4336,44,1.8904441034037454
133249,4141,31,1.4045348304874796
133711,4114,32,1.4543152655252272
134189,4106,43,1.9510688839225707
133730,4158,33,1.483681286268589
133633,4161,55,2.4728129369185075
134185,4269,23,1.0037781073254042
133806,4167,31,1.3899609971922393
133561,4089,34,1.5564033363874912
133949,4238,44,1.9377255113940355
