NT,NR,NTR,g2(0)
132504,2502,31,2.3376818680296965
132751,2455,26,1.9944541593965615
131768,2505,18,1.363310656326834
132388,2432,18,1.3976560922201566
132429,2508,24,1.8065110342958535
132655,2425,21,1.632014212512342
131973,2417,21,1.645877710702984
132746,2445,24,1.8486340304501452
132347,2419,17,1.327513543113562
131613,2561,26,1.9284349311920916
132581,2437,16,1.2380072036977467
132466,2468,26,1.9882169819375197
132646,2452,17,1.3066952308809334
132704,2498,24,1.8099842787178861
131817,2472,24,1.8413288619976313
132375,2491,18,1.364686241574484
132453,2543,24,1.781324704026443
132698,2508,15,1.1267805927781767
132740,2533,21,1.561429212740477
132434,2560,25,1.8434890209462829
132701,2465,16,1.2228378480481208
132449,2381,27,2.1404037034133725
131909,2478,21,1.60614064832317
132279,2474,13,0.9930994985532007
132263,2367,15,1.1978284960083612
132353,2569,15,1.1028929832910213
131341,2350,27,2.186933574079621
132432,2482,28,2.1296259247565925
131873,2431,28,2.1835201047286117
132450,2448,22,1.696286920455863
132339,2547,19,1.4092135682535667
131839,2474,19,1.4562971986305313
131939,2491,22,1.6734616868507801
131934,2477,21,1.6064846017165737
132493,2404,28,2.197711308466703
132013,2550,24,1.782355659268851
132667,2451,21,1.614555891168932
132527,2420,30,2.338522379378548
132354,2439,28,2.168448781515483
132466,2506,18,1.3555858432929029
131644,2452,23,1.7813379036040795
132455,2469,15,1.1466788991313817
132488,2440,25,1.9333640856802619
132363,2485,17,1.2920994306690683
132527,2556,21,1.5498657709965806
131658,2480,23,1.7610387421172844
131893,2492,27,2.053685742804868
132295,2504,19,1.4338900610227385
132395,2405,20,1.5703025635424896
131707,2498,35,2.6595414380355145
