NT,NR,NTR,g2(0)
133785,3850,33,1.6017170406675958
133499,3964,35,1.6534702856725747
133384,3894,37,1.7809103110925706
133442,3978,44,2.0722176283041236
133203,3998,24,1.1266640955440899
133581,4227,38,1.6824674356169789
133391,4200,44,1.9634365279873598
133642,4066,44,2.024334815909531
133680,4116,34,1.5448172942768628
133879,4053,44,2.0272327874192633
133128,4119,37,1.6868657995512653
133449,4156,46,2.073514027351244
133798,4082,53,2.4260137399604322
134080,4013,37,1.7191294165085191
133690,4100,49,2.2348753669300474
134032,4206,31,1.374750657482041
133627,4029,29,1.346624528574846
133137,4157,41,1.852017449314515
133859,4165,42,1.8833312689930035
133463,4128,29,1.3159440815899561
133264,3991,40,1.8802059706978471
133526,4206,41,1.8251087948242892
133463,4027,41,1.9071346336447674
133443,4158,29,1.3066453419263233
133282,3997,43,2.0179147505690116
133245,4150,37,1.6727949736580003
134066,4095,34,1.5482688196127845
133463,3962,45,2.127537229509219
133601,4146,31,1.399144906903299
132674,4200,38,1.7048590996764716
133364,4074,31,1.426402413453742
133454,4065,44,2.027685240060697
133747,4144,40,1.8042478807953921
133330,4113,43,1.9602970015898828
133289,4075,29,1.334799649104186
133654,4147,44,1.9846169167396444
133416,4237,37,1.636346805551717
133338,4119,32,1.4566132574289252
133196,4171,35,1.5749859372655632
133360,4052,42,1.9430960796981769
133731,4130,33,1.4937289727093546
133078,3955,36,1.7099749813560479
133971,4078,30,1.3727872687225477
134047,4174,49,2.189407216083865
133482,4114,32,1.4568102700637064
133763,4123,46,2.0852037875735885
133677,4138,40,1.8078101614789186
133481,4095,37,1.6922650106399104
133497,4114,37,1.6842476079377755
133726,4159,45,2.0227757937653603
