NT,NR,NTR,g2(0)
132405,2624,35,2.518487714615449
132134,2660,27,1.92047011742807
132386,2574,24,1.7607619619916992
132982,2534,26,1.9289185330100933
132696,2543,20,1.481718872601124
132793,2592,19,1.3800138022298327
132024,2679,33,2.3325359622760913
132547,2672,27,1.905888179129229
132331,2651,34,2.422967582224495
131942,2559,16,1.1846952373575115
132665,2581,30,2.1903670490059435
131990,2542,23,1.713765002224318
132462,2603,27,1.9576646407708878
132097,2572,22,1.618820780068881
132323,2651,28,1.9955057049469838
131973,2604,23,1.6731765747876814
132397,2580,16,1.1710141445041993
132636,2722,25,1.7311331799477319
132750,2772,34,2.309889315539033
132746,2594,24,1.7424480356401715
132405,2617,16,1.1543882112606039
132128,2606,14,1.0164798450285282
131766,2725,25,1.740644765456473
132712,2652,19,1.3496149977446938
132147,2591,30,2.190466129352335
132088,2452,28,2.161295801316103
132949,2633,28,1.9996873803017485
132173,2684,22,1.5503774052710104
132230,2585,33,2.413589474175397
132448,2655,20,1.4218705993104952
132486,2736,28,1.9311319929379276
132569,2762,23,1.570370723670909
132081,2704,24,1.6799803993326847
132143,2797,29,1.9615590114966595
132553,2745,30,2.06124375695644
132113,2691,33,2.320570121717953
132589,2645,27,1.9247334825111087
132638,2624,34,2.4422331973436595
132646,2718,21,1.456182115494114
133088,2722,30,2.0703045845354717
133022,2776,30,2.0310393067524486
133084,2620,22,1.577377176235591
132683,2569,34,2.493673206361811
132294,2771,26,1.7731140985228504
131651,2804,20,1.3544651422490173
132457,2773,20,1.361272967298812
132571,2709,20,1.392234742227278
132417,2670,36,2.545584416543142
132335,2688,24,1.686736583022524
132936,2656,25,1.770147026089554
