NT,NR,NTR,g2(0)
132346,2467,26,1.990826382291554
131851,2518,21,1.581321405057502
131919,2435,18,1.4008969756548855
132814,2593,24,1.7422275497733941
131982,2512,32,2.4129906925157814
132485,2592,33,2.402438291406854
132408,2490,33,2.502305761017607
132679,2581,28,2.0441268644820605
131864,2518,31,2.3341014645411495
132743,2574,25,1.8291943289871617
132420,2526,26,1.9432399346449545
132210,2542,33,2.4547885962840392
132124,2621,18,1.2994625850127193
132923,2566,29,2.1255984270548187
132974,2536,17,1.260297131684717
132288,2500,24,1.8142235123367199
133155,2511,27,2.0188292163349124
132741,2484,27,2.047137888329775
132425,2499,15,1.133169900015887
131864,2447,31,2.40182569992424
132773,2536,25,1.8561838935698252
132614,2596,30,2.178548337618896
132537,2521,35,2.6187743066587763
133610,2534,36,2.6582568085193232
132102,2540,26,1.9371812070295955
132274,2495,19,1.4392908774441393
132710,2435,27,2.0888206781487852
131493,2636,26,1.8752765239486602
132699,2495,23,1.7367193561646086
132861,2541,23,1.70320005609245
132764,2489,23,1.7400535723457202
132780,2459,25,1.9142066660822976
132780,2479,17,1.2911590360990446
132675,2653,33,2.343838060393036
132834,2499,30,2.2593616695966974
133100,2470,32,2.4334082620294017
133020,2609,22,1.584789798379584
132580,2515,24,1.799431199797744
132577,2495,25,1.889475565173507
132338,2374,15,1.1936197225345333
131983,2509,31,2.3403620404788597
132505,2457,25,1.9197407975189946
132555,2583,26,1.8984223423981978
132631,2528,30,2.2368617833679414
131900,2623,27,1.9510153517449447
132058,2493,28,2.1262339378441193
132087,2500,20,1.514153550311537
132120,2557,24,1.7760367881156143
132218,2512,36,2.709769129597105
132297,2392,16,1.2640050815026684
