NT,NR,NTR,g2(0)
133713,4223,38,1.6823985720551802
134237,4140,36,1.619458899914525
133692,4167,41,1.8399030725419177
134336,4070,30,1.371748334587782
133849,3949,52,2.459467497929852
133085,3948,33,1.5701736886166289
134011,3967,46,2.163192616631591
133033,3978,34,1.606182027581229
134084,3940,38,1.7982514786927264
133694,3935,43,2.0433925722660993
133930,4167,33,1.478265969290664
134353,3933,44,2.0817154737444405
134232,4031,47,2.1715458696502665
133679,3964,31,1.462530287303828
133429,4020,35,1.6312922343889902
132861,4092,33,1.5174724202422567
133478,4059,29,1.3381637612030561
133556,4105,36,1.6415947122264405
133485,4114,37,1.6843990179935515
133464,4044,46,2.1307012303017228
133660,4137,35,1.5824174933848618
133686,4102,44,2.0059084141752717
133744,4140,28,1.2642221378444247
133827,4065,47,2.1598996505107735
133599,4039,32,1.4825622116785981
133165,4010,37,1.7322368243024024
133264,4052,37,1.7130082371362232
133792,4274,37,1.6176220903507936
133511,4098,43,1.9648050305325402
134172,4184,32,1.4250707219847198
133761,4165,39,1.7500888708590845
133758,4022,49,2.2770588554618136
133760,3881,41,1.9744855627156717
133743,3942,42,1.9915977110100902
133872,3966,39,1.8363783084869651
133380,3769,38,1.8897604464067717
133027,4158,30,1.355929099920921
133770,4065,33,1.5171714847895283
133555,4132,38,1.721484595267918
134186,4121,39,1.76317246163466
133140,4058,35,1.6195242589186554
134059,3994,34,1.5875042245821982
134042,3999,39,1.818914614361055
133936,4203,34,1.5099487646316878
133794,4041,43,1.988304868446407
133807,4161,39,1.7511690225161487
133587,4011,40,1.8663072412737758
133688,4104,37,1.6859393778630714
133333,4052,52,2.4062251665994414
133908,4108,38,1.7269773701830018
