NT,NR,NTR,g2(0)
134483,4076,45,2.0523477921046775
133102,4121,37,1.6863764819780809
133328,4007,38,1.7782093864238722
132647,4127,38,1.7353684767893984
133689,4147,36,1.6233523697191947
133448,4077,35,1.6082563403125998
133018,4069,42,1.939952943245058
133501,4144,46,2.078708417986775
133327,4100,38,1.7378874277015963
133352,4131,43,1.9514334078922486
133012,4228,46,2.0448998263677334
133427,4062,43,1.983466289968225
133295,4136,38,1.7231743294475692
133562,4210,31,1.378277584109523
134245,4139,43,1.934705733192687
133583,4080,35,1.6054496778312022
133978,4259,52,2.2782544215108773
133687,4286,37,1.6143600006256387
132874,4121,35,1.5979582542226816
133087,4165,49,2.209965263765984
133377,3982,29,1.3650727779419694
132668,4095,34,1.5645838300886996
133659,4004,44,2.055419199045891
133872,4099,50,2.277940326739888
133692,4325,42,1.8159244118869373
133590,4314,29,1.2580094861203033
133555,4386,35,1.493754662968574
133745,4247,38,1.6724909992036037
134521,4296,34,1.4708370663178076
133639,4142,38,1.7162489854394123
133140,4113,36,1.6435209609732802
134163,4042,33,1.521335075864997
133184,4133,44,1.9983668909759624
133615,4188,38,1.6977030006918405
133298,4107,37,1.6896369429790787
133739,4302,40,1.7380870445046122
132834,4260,37,1.6346428642873194
133952,4173,31,1.3864496915476818
133364,4214,44,1.957309666901909
133821,4202,39,1.733900998649083
133040,4071,38,1.7540431247934845
134234,4135,37,1.6664937416674188
133203,4156,34,1.535427733352374
133361,4057,33,1.524825329086832
134318,3973,42,1.9675986571862492
133936,4000,43,2.006555369728826
133523,3946,34,1.6132651910867637
133146,4082,40,1.8399197270989847
133236,4126,31,1.409778532414945
133572,4103,42,1.9158978642950055
