NT,NR,NTR,g2(0)
132136,2775,36,2.4544736054090053
132217,2727,36,2.4961465114193335
132687,2753,27,1.8478605187575214
133487,2913,44,2.8288715484034928
131743,2863,45,2.9826591458302096
132753,2818,39,2.60626926604362
132355,2737,41,2.829493597801453
131782,2655,40,2.8581129006613417
132577,2816,41,2.7455099849349986
132652,2851,38,2.5119592263432113
132149,2857,40,2.648657960900527
132356,2908,41,2.6630899126082492
132356,2926,31,2.001168909872868
132044,2933,36,2.323869706182205
132650,2959,47,2.9935440083452365
132788,3000,41,2.5730236667972
132610,2877,42,2.752156727619599
132708,2943,36,2.304385549880315
132662,2908,35,2.2681256522740556
132735,2846,40,2.6471566982554524
132667,2836,40,2.6578524341829888
132509,2944,36,2.307062325873189
132817,3005,27,1.6912415124574909
133120,2809,27,1.8051310006298438
132768,2905,47,3.046479897484785
132681,2949,36,2.3001650529437043
132500,2937,44,2.826655360045226
133024,2941,40,2.5560831220236455
132373,2921,54,3.49142566504023
132872,2907,40,2.5889370824704665
132740,2794,41,2.7637302387895284
132345,2988,45,2.8448828750340818
132946,2847,38,2.5099256860674464
133258,2885,40,2.601123014052333
132426,3011,32,2.0063466462508854
132902,2950,39,2.486858546720675
133408,2934,32,2.0438452217269574
132227,2868,38,2.5050956546252148
133052,2958,36,2.286772351324581
132669,2977,44,2.7851230968579754
133463,2968,54,3.4080737884025036
133228,2879,39,2.541952567676085
132536,2948,43,2.7513581420421938
132300,2911,37,2.401815720753739
132540,2917,35,2.263208979958004
132711,2945,42,2.686563303318408
132635,2866,38,2.499132472198927
132910,3001,32,2.005701658246439
132024,2965,42,2.682326960022292
133534,2894,26,1.681988303525792
