NT,NR,NTR,g2(0)
132244,2410,22,1.7257173681592721
132218,2440,22,1.7048347128649184
132574,2478,25,1.902481119077261
132299,2469,20,1.5307080031791336
131990,2465,19,1.4599421832159822
132385,2424,19,1.4802061843076706
132388,2388,23,1.8187998132892864
132475,2453,24,1.846374416882263
132679,2397,27,2.1224308481608163
132162,2572,22,1.618024610589723
132046,2561,33,2.4396027834608036
131776,2405,17,1.3410270209687403
132851,2530,23,1.710734034916766
132312,2576,23,1.6870297910566368
132030,2527,23,1.7234154401418704
132886,2571,33,2.4147526035028384
133136,2554,29,2.1321689224562923
131384,2526,34,2.561197679190911
132745,2602,29,2.0990005022835825
132720,2529,34,2.5324082714055236
131922,2456,25,1.9290097736659806
131919,2367,13,1.0408250895262499
132073,2541,33,2.458302035051257
131973,2429,20,1.559758641325692
132560,2473,33,2.5166182215116986
132545,2456,23,1.766347438022094
132909,2396,23,1.805621180726527
131866,2419,30,2.351216184126987
132107,2500,13,0.984050807300143
132511,2499,26,1.962886414083711
132457,2526,25,1.8679779979808024
133063,2482,25,1.8924348165058564
132281,2593,20,1.4577062578627036
132953,2516,22,1.6441972268024905
132195,2470,23,1.7609858335580506
132131,2487,20,1.5215614524115968
132894,2439,28,2.1596375308795
132940,2470,34,2.5886080536773766
132493,2438,27,2.089667256679315
132258,2491,24,1.8211913202822998
131924,2383,26,2.0675951436986897
132515,2475,19,1.448282774925042
132766,2436,25,1.9324838023227255
132558,2510,22,1.6530387149481407
132533,2457,26,1.9961086261554823
131995,2430,19,1.4809140575688973
131847,2492,29,2.2065801962367466
131953,2527,28,2.099295281269145
132634,2518,19,1.4222731666830015
132064,2505,25,1.8892430791433852
