NT,NR,NTR,g2(0)
133757,3955,39,1.8430690589375396
133239,4007,33,1.5452659734551064
133190,4043,34,1.5784962898930348
133579,3983,35,1.6445972460942822
133626,3837,39,1.9016117323803414
134051,3873,28,1.348281218710546
133318,4034,33,1.5340137938371587
133250,4030,47,2.1880921233339077
133695,4020,36,1.6745622275696577
133025,4008,29,1.359806228550229
134592,4010,28,1.2969834092846817
133191,4050,40,1.853830816248197
133668,3949,35,1.6576524096965337
133722,4057,39,1.7972013847320543
133240,4024,38,1.771866549129122
133922,4109,42,1.9081004384382305
133633,3943,37,1.7555016315641652
133704,3932,45,2.1399055894197043
133140,4112,43,1.9635718874079477
134073,4072,31,1.4195562494273235
133142,4064,43,1.986733837071946
132664,4049,36,1.6754892469557514
133046,4122,32,1.4587476769352072
133549,4172,43,1.9294055527695937
132772,4044,29,1.3502692030778958
133381,4014,36,1.681013387489757
133180,4228,49,2.1755150873836038
133269,4135,38,1.7239273209299304
133815,4230,49,2.1641677595713853
133426,3998,32,1.4997080780733327
133524,4002,52,2.432802950850748
133573,4027,31,1.4407923461080074
133958,3875,34,1.637489651306211
133536,3857,43,2.087182680666067
133085,3933,42,2.0060245502442804
133317,3972,39,1.84123763620258
133507,3984,49,2.3030996103478834
134356,3920,37,1.756299590305621
133235,3891,29,1.3984870511238738
133183,3886,41,1.9804882758784539
132975,3948,30,1.42861142969146
133470,4087,46,2.1081889961737104
133504,4047,43,1.9896696794448547
132734,3960,34,1.6171174276859333
133893,4176,34,1.5201994226933597
133317,4036,39,1.8120406072836093
133864,4065,36,1.6539339480528015
133520,3959,42,1.986357770502958
133168,4119,48,2.1877091176452828
134017,4160,39,1.7488452957460623
