NT,NR,NTR,g2(0)
132045,2391,21,1.6628679635801509
132229,2521,21,1.5749245185925975
132345,2502,34,2.566989439918842
132019,2484,25,1.905864352541165
133008,2468,23,1.7516402908022644
132459,2500,19,1.434406118119569
132145,2445,21,1.6249114713410882
132134,2507,21,1.5848581122417527
131974,2448,26,2.011933227885746
132111,2454,19,1.4651431916520126
132575,2440,26,2.0093791636654785
132133,2447,21,1.623730836693871
132015,2393,25,1.9783997053988738
132590,2490,23,1.741637339008345
133109,2462,22,1.6782908242305332
132102,2594,23,1.6779865683332684
132393,2443,15,1.1594253120150326
132477,2408,26,2.037588070512434
132170,2522,27,2.025003604506416
132826,2513,27,2.0222190160979956
132619,2504,24,1.8068045560480048
133148,2478,19,1.4396524486227138
132416,2470,21,1.60517314589966
132001,2535,21,1.568931990787769
132090,2469,31,2.3763514579038842
132521,2495,17,1.285386326414119
133324,2436,22,1.6934682964753345
133117,2564,21,1.538182127959713
132472,2489,21,1.592246539402273
132198,2514,24,1.8053486776416703
132322,2514,31,2.32972345839854
133287,2486,26,1.961663174332807
131367,2432,19,1.4867698889371
132677,2497,22,1.6601544893283444
132642,2427,21,1.6308291495110432
132588,2497,26,1.9633177576388494
132432,2490,18,1.3646466984283636
132841,2497,26,1.9595785551886824
132331,2495,14,1.060073309521159
132685,2545,22,1.6287449195189014
132287,2489,19,1.442618659856891
132807,2495,17,1.2826182457455213
132182,2444,20,1.5477345734756776
132775,2579,30,2.19024960741601
132969,2475,17,1.2914075590338479
132948,2417,15,1.1670052475651322
132501,2418,23,1.7947021877120033
132121,2518,25,1.8786783884094407
132161,2399,29,2.2866749938012974
133137,2506,27,2.023130696023318
