NT,NR,NTR,g2(0)
132499,2821,41,2.742257157323954
132363,2823,35,2.341696317693781
132823,2694,48,3.3535931159586814
132098,2767,42,2.8726578201682607
132124,2827,33,2.2087493095449657
132576,2803,42,2.8255388932360925
131977,2836,40,2.6717481749528673
132410,2825,47,3.14122198882126
132142,2872,42,2.766712217113952
132135,2740,49,3.3835114993817146
132439,2782,46,3.121223167299044
132374,2732,39,2.6960083216015955
132912,2826,44,2.9285748911358196
132506,2808,53,3.5610923042435574
132383,2770,25,1.7043862803612897
131495,2736,50,3.474438914249513
131943,2883,43,2.826034552297201
132010,2859,37,2.4508726550679714
132935,2887,45,2.931341379600514
132412,2780,37,2.512867511627649
132845,2978,36,2.2749539125933893
132607,2761,36,2.4581572003383396
133073,2923,36,2.313788969576166
132393,2850,50,3.3128374704710235
132322,2848,45,2.9852484465457008
132411,2848,53,3.5135960308806955
138468,13085,213,2.938978883825824
139869,14212,290,3.6472147693777965
136013,9255,156,3.09818797590625
135866,8362,120,2.6405859117918333
133657,4077,44,2.018646461248799
134117,3521,52,2.75291940379296
134316,5869,83,2.63224458978088
133617,4117,70,3.1812328985894993
133788,4007,43,2.005265861729446
132868,3538,47,2.4995374047625196
133449,3395,41,2.262396722831162
132376,3143,50,3.0043904864672544
133085,3292,33,1.8830637067613765
132390,2968,29,1.8450958319870496
132647,2854,47,3.1037480920071805
132639,2940,46,2.94903054595582
132828,2995,46,2.8907556299476855
131899,2798,42,2.8451167075273296
132744,2949,51,3.2570206497868086
132033,2833,43,2.873951259428134
132044,3074,31,1.909321959220746
132983,2845,35,2.3127551472777674
131975,2818,37,2.487190632137649
132480,2874,51,3.348675783889544
