NT,NR,NTR,g2(0)
133313,4072,36,1.657914914539202
133667,3985,45,2.1120295769748374
134240,4066,35,1.6030930645540475
133761,4143,38,1.7142697635855801
133760,4081,55,2.5188937179999744
133456,4165,31,1.3942754898386642
133391,4092,35,1.6030456856734976
134017,4123,32,1.4478272963408259
133328,4185,34,1.5233584253764416
134350,4007,36,1.6718045244417359
132943,4207,46,2.056173953646734
133010,4062,27,1.249336879747272
133361,4275,34,1.4909187045442456
133918,4118,41,1.8586540757970085
133512,4062,38,1.7517147406522526
133920,4107,45,2.04541943861909
133591,4187,37,1.6537184475190851
133269,4160,39,1.758661053958535
133596,4268,34,1.4907370998346003
133696,4042,44,2.0355321304379648
133374,4106,30,1.3695287136157033
132860,4123,36,1.6429900242392144
133939,4055,45,2.0713553565788074
133794,4007,48,2.2383359279563826
133520,4136,47,2.1277030339343104
134369,4155,41,1.8359199968397102
133097,4122,32,1.4581887151890847
133723,4119,30,1.3616433213554653
133021,4101,44,2.0164279447869253
133565,4184,34,1.5210187977165965
133260,4096,41,1.8778638798214018
133341,4134,40,1.8141192004826923
133506,4048,45,2.0816668895993127
133906,4111,45,2.0436428894744556
134399,4117,39,1.7620884777227819
133010,4057,40,1.8531505328817748
133712,4139,36,1.6262102654313404
133548,4137,43,1.9457433503053558
133671,4195,24,1.0699958374486933
133813,4130,33,1.4928136223640054
133324,4067,41,1.890346241128937
133570,4165,37,1.6627149474748346
133170,4179,42,1.8867333589174375
134308,4032,41,1.8927857599046212
134005,4161,31,1.389898171666072
133249,4051,28,1.2967965259502816
133267,4092,39,1.78791294710174
133242,4209,38,1.69396150404367
133650,4130,51,2.309889315539033
134102,4071,31,1.4195978899404695
