NT,NR,NTR,g2(0)
132487,2403,23,1.8060959041134073
132871,2427,25,1.938117207573007
132926,2404,24,1.8776163175172365
132176,2463,29,2.227003963219257
132476,2544,21,1.5577759332128225
132050,2466,22,1.6890060752013065
132202,2498,24,1.8168571861467935
132525,2386,25,1.97656802327227
132293,2353,27,2.1684278707436704
132428,2406,27,2.118499323624367
132517,2455,16,1.2295236854443776
132116,2461,21,1.6147015916430376
132432,2559,24,1.770467775999284
132626,2568,13,0.954244510116824
132538,2425,17,1.3223206322621655
132580,2569,13,0.9542040203287148
132817,2476,25,1.9005342940131784
132599,2541,22,1.6323668839901992
131885,2411,23,1.808319771066088
132539,2432,28,2.171654738366979
132175,2486,33,2.510750195420057
132623,2531,27,2.010910677007101
132992,2531,30,2.2281457758253858
132881,2517,26,1.9434226202379652
132347,2572,26,1.909537937530518
131620,2625,22,1.5918842844841932
132688,2517,24,1.7965379133456467
132102,2590,24,1.7536466643974478
131918,2394,24,1.89986632920481
131762,2445,21,1.6296346927063046
132913,2475,18,1.3679488222986602
133147,2562,23,1.6856109105683623
131703,2454,36,2.784660685475416
132327,2454,19,1.4627516092130783
132909,2432,21,1.624206867302559
132551,2568,27,1.9830138383695304
132621,2366,23,1.8324865938627073
132506,2413,20,1.563785343589505
132499,2507,25,1.8815383854015764
131842,2527,28,2.101062713318271
132322,2498,29,2.1933781665074505
132225,2413,23,1.8021749430767373
132734,2447,18,1.3854675622665606
132858,2465,20,1.5267410061290405
131703,2546,30,2.2366972120177637
132534,2469,21,1.6043935519808201
131995,2496,22,1.669400841717975
133003,2507,18,1.3495741243406008
132696,2553,17,1.2545277826364902
132647,2493,23,1.7387940041096805
