NT,NR,NTR,g2(0)
132419,2447,20,1.5430703667893382
132513,2441,23,1.7776308516929598
133003,2342,19,1.5249137552119707
132468,2466,26,1.989799443154932
133028,2421,11,0.8538760701287237
133065,2505,24,1.8000297454915444
131864,2458,27,2.0825510140462296
132106,2395,25,1.975385932729986
131947,2448,29,2.244538570175557
132421,2345,25,2.0127058416404013
132048,2418,23,1.800859040455199
132250,2412,20,1.5674619968838857
132121,2407,23,1.8080894089961665
132755,2426,21,1.6301126581725482
133262,2392,26,2.039134415172987
132504,2452,25,1.9236699579705507
131925,2347,28,2.260777631607738
132622,2462,27,2.0672840375131627
132876,2437,26,2.007295363680106
132587,2453,28,2.152283854042182
132537,2374,19,1.5096482189751923
132549,2414,19,1.4844989278261185
132510,2469,23,1.757511197867977
132009,2473,12,0.918953629039317
133082,2437,24,1.8500199096059304
131847,2474,24,1.8394216872930524
132722,2403,21,1.646124258752598
132612,2479,15,1.1407012461823467
132129,2514,31,2.3331264708142165
133026,2438,23,1.772954584846373
132846,2493,25,1.8871623195535399
132299,2451,17,1.3106570178995873
131876,2478,21,1.6065425610396207
132402,2480,16,1.2181864517201038
132101,2402,21,1.6545511397837225
132472,2473,20,1.5262363570647786
132308,2455,23,1.7702322304550506
132520,2449,29,2.2339209151323276
132182,2470,26,1.9908754197760823
131789,2482,19,1.452153981223215
131957,2445,15,1.1623046380929725
132993,2437,22,1.6969864615129748
132748,2402,28,2.1953160385750397
132257,2461,30,2.304257354798521
132292,2419,24,1.8749159334568335
131729,2473,19,1.4581026467856817
132323,2372,25,1.9912692814285917
132247,2434,21,1.630996017455671
132739,2548,28,2.0696650925897795
132923,2390,28,2.203433787145211
