NT,NR,NTR,g2(0)
133913,4097,43,1.9593849179792635
134114,4152,47,2.1101163669374774
133986,4136,46,2.075190106902534
133468,4141,41,1.8545625354035988
133703,4265,26,1.1398643450950177
133631,4333,44,1.8997514197718837
133665,4262,32,1.4042965823125018
134588,4260,46,2.005773558141829
133775,4169,48,2.1516636910203766
134026,4255,45,1.9727129781700634
133886,4132,35,1.581657967704504
133823,4372,38,1.623725796563812
133866,4408,37,1.5675805284928452
134053,4334,39,1.6781824348579235
134172,4360,33,1.4102807104778832
133368,4471,40,1.6770410438085919
134305,4256,30,1.3121015934721583
134497,4372,37,1.5730733808427115
134004,4267,44,1.923766156024277
133449,4153,44,1.9847939629684035
133700,4277,30,1.311567377227238
133426,4183,35,1.5677605140210484
134428,4300,47,2.0327298922359063
134365,4102,42,1.9050548598647994
134242,4279,34,1.4797495799939722
133864,4274,40,1.7478400402523366
133559,4312,36,1.5627539258080283
133876,4284,25,1.08975238287174
133186,4408,36,1.5330006808158223
133497,4448,34,1.4314712862623
133618,4443,37,1.5581183868591806
133945,4482,38,1.5824326917668141
133129,4495,41,1.7128585486067187
134200,4682,33,1.3130160152940105
133436,4698,38,1.5154359240447435
134117,4697,41,1.6271195937298581
137875,9416,100,1.925697352782363
134306,4644,55,2.2045252236356965
134309,4561,40,1.632430920024893
133157,4410,53,2.256385430275757
133764,4228,49,2.1660170100905205
134011,4326,40,1.7249362017683818
133326,4344,37,1.5971182282428849
133257,4194,53,2.3708136570561464
133668,4347,36,1.548907273798666
133711,4361,37,1.5863116335682685
133046,4392,54,2.3103065795313493
133873,4449,34,1.427129962548735
134172,4388,40,1.6985232169507942
133287,4417,54,2.293076672081062
