NT,NR,NTR,g2(0)
8305,10498,296,1.8861359842107985
8498,10809,330,1.9959018980976244
8340,10860,301,1.8462823357029539
8341,10709,328,2.0400194065055874
8395,10647,292,1.8149404994444012
8275,10746,307,1.9180107267405118
8451,10744,270,1.6520270636395185
8544,10623,324,1.983188904296063
8449,10777,292,1.7815874854080815
8380,10620,289,1.8040841969215955
8376,10730,287,1.7740791873782684
8361,10608,286,1.7914380466003195
8382,10881,315,1.9187640896217646
8334,10675,291,1.8171848359859546
8361,10621,316,1.9769284220120174
8348,10710,291,1.8082087757106782
8308,10857,310,1.9093382065754245
8369,10657,306,1.9060767667035925
8267,10775,306,1.908462825810388
8368,10706,267,1.6557312500974835
8433,10574,317,1.9749920451432392
8256,10580,254,1.6154958977089366
8359,10623,297,1.8581571358352393
8398,10655,301,1.8688079207058217
8382,10820,296,1.8131940643475128
8465,10637,269,1.6597155127914118
8432,10634,302,1.8711438822507145
8384,10704,298,1.8447876769728342
8133,10691,301,1.923201941032898
8455,10889,295,1.7801143498390903
8464,10756,295,1.8002095556206998
8424,10760,276,1.6916322162088373
8613,10744,302,1.8130675748007563
8427,10522,270,1.6916868276263826
8425,10546,277,1.7320067787118731
8379,10698,334,2.070042098136263
8462,10760,316,1.928098803787977
8432,10697,285,1.7554148227789366
8469,10655,306,1.883923807693712
8215,10805,290,1.8150690600918356
8221,10821,259,1.6174661988814527
8294,10709,299,1.8701900135821328
8278,10719,303,1.8971009014925808
8244,10898,288,1.7808822116491243
8171,10572,285,1.8329051435393164
8512,10630,309,1.8972348557187888
8458,10497,300,1.877223021581329
8233,10864,284,1.7639974890216248
8320,10816,298,1.8397285755828654
8132,10748,290,1.8433188534408247
8337,10602,302,1.8981775667577547
8415,10544,279,1.7469166357856885
8341,10749,322,1.9952493707339776
8356,10714,293,1.8182141861176364
8275,10548,298,1.8967305330207418
8345,10445,287,1.8292564974218795
8237,10921,294,1.8156969005435086
8228,10653,286,1.8127057734790435
8208,10629,296,1.8849049334442103
8421,10416,294,1.862130813944827
8095,10710,281,1.8006424769253433
8199,10736,280,1.7671854901105168
8327,10838,287,1.7667360884374848
8297,10524,275,1.749678515978214
8296,10518,266,1.6935858702638449
8271,10689,302,1.8977514850970498
8213,10903,291,1.8053967194199492
8090,10742,315,2.0137445545470465
8350,10727,288,1.7863034069829946
8473,10705,281,1.7211151868466228
8363,10644,296,1.8473630093827018
8158,10614,280,1.7964814699070077
8404,10604,262,1.6333265566489816
8373,10566,275,1.7269051758578373
8275,10709,320,2.0061368352708695
8159,10772,306,1.9342635305261147
8143,10508,290,1.8828728530139747
8234,10533,295,1.889672591842053
8329,10642,298,1.8677882642430805
8448,10711,340,2.087480789282675
8403,10622,265,1.6494255143052534
8237,10593,279,1.7764118431383416
8386,10797,291,1.7855109767582207
8444,10709,272,1.6710877504839505
8243,10603,302,1.9196425890943722
8270,10604,288,1.824503723584037
8381,10680,284,1.7627013681492176
8219,10438,289,1.8714966957955217
8342,10761,285,1.7638008111745922
8457,10713,308,1.8886469250107305
8517,10531,301,1.8643941453697943
8484,10541,270,1.6772924260049027
8355,10502,316,2.0007651280415604
8336,10678,285,1.7787902177353068
8403,10668,287,1.7786562430816777
8357,10477,268,1.7004933693442497
8427,10616,289,1.7946982274422627
8367,10657,254,1.582546489038309
8495,10680,317,1.9411188241498205
8288,10621,287,1.8113160708019949
8289,10737,299,1.866438096789602
8437,10550,274,1.7101631689148755
8425,10488,284,1.7855961740961297
8293,10592,276,1.7456088677659083
8296,10500,292,1.8623114090809365
8153,10595,296,1.9037100498326331
8239,10684,301,1.8997025613610112
8533,10518,332,2.0550891505968165
8276,10524,292,1.8625546522012404
8299,10487,276,1.7618119215294026
8406,10570,309,1.93206441345188
8144,10661,282,1.8044335562108231
8310,10641,310,1.947626709420968
8265,10665,273,1.7206257745770355
8221,10505,280,1.8012119570445169
