NT,NR,NTR,g2(0)
132222,2529,21,1.5700256657029938
132150,2530,29,2.1684545200312857
132562,2539,26,1.931219366738433
132577,2505,23,1.7313781286623822
132241,2631,36,2.58675642619492
132631,2480,24,1.8241247059206955
132787,2573,32,2.3415025851169045
132205,2616,20,1.4457206495287471
132581,2383,31,2.4529933439402454
132099,2598,16,1.1655242518469233
132255,2572,23,1.6903816928899251
132512,2541,26,1.930427442490844
132275,2493,25,1.8953087545145308
132342,2557,29,2.1424445228175277
132694,2506,33,2.480970475296565
133020,2501,24,1.8035185564926035
131976,2544,29,2.1593644051157765
132468,2608,28,2.0261867619006866
132602,2525,23,1.7173404041962241
132446,2581,21,1.535792180884749
133092,2530,35,2.598576942051675
132269,2579,21,1.5390399423694325
132205,2522,31,2.324388616062317
132918,2619,24,1.7235820164003308
132534,2511,34,2.5541412283966154
132246,2522,21,1.5740976705477259
132815,2544,28,2.0717331077393557
132689,2535,23,1.7094443216369735
132544,2642,40,2.855664047436372
132378,2510,19,1.4295655463026047
132086,2538,28,2.088092020473277
132585,2535,19,1.4132573506676043
131944,2511,32,2.414646880953538
132883,2541,20,1.480798326690783
132060,2578,32,2.3498264124483463
132351,2536,22,1.6386500412451195
132442,2579,31,2.268948455516247
132465,2522,32,2.3946594544313218
132084,2443,28,2.169323697718106
132594,2432,21,1.6280654518780322
131880,2558,25,1.852680535269939
132629,2485,27,2.048042122552626
132203,2629,28,2.014030965386585
132422,2618,32,2.307598255312648
132422,2513,21,1.5776355063740892
132580,2550,36,2.6620996867596034
132418,2545,28,2.0771278520560346
132708,2528,26,1.937488720834893
131949,2574,21,1.5457692287376483
133007,2526,31,2.306714567514443
