NT,NR,NTR,g2(0)
133119,2404,29,2.2654970277366457
132814,2557,19,1.3986821257770468
132296,2464,21,1.6105413755380495
132198,2504,28,2.1146516260075954
133205,2511,25,1.8685846537088842
132445,2368,22,1.753660111846529
132194,2482,22,1.6762900548441877
132718,2489,21,1.5892952242174978
132295,2432,19,1.4763407536188065
132314,2522,15,1.1237776400902106
132892,2512,20,1.4977920867114736
132249,2549,29,2.1506798902806774
132622,2461,29,2.221318429881933
132716,2484,22,1.6683524913586623
132157,2391,24,1.8988099673737926
132592,2568,18,1.3216004348664556
132410,2472,26,1.9858393159034076
132352,2448,20,1.543220850558147
132338,2504,15,1.1316506474828203
132179,2494,19,1.4409028441195568
132811,2443,20,1.5410349577831777
132021,2473,19,1.4548776600573472
132309,2386,22,1.742219471162647
132510,2437,23,1.7805888992761734
132138,2445,23,1.7797592224105052
132895,2429,19,1.4714904685134265
132094,2595,19,1.3857125682642124
132355,2531,26,1.9403535034522843
132413,2526,26,1.943342663829721
132177,2493,24,1.8208454336478597
132703,2493,24,1.8136280783650194
132917,2466,14,1.067811125885346
132085,2512,32,2.4111090402363464
132150,2467,25,1.917095290831791
132955,2448,22,1.6898439518211357
132040,2435,19,1.4773694985092563
132282,2512,21,1.5799338933991338
132083,2483,25,1.9057080710325638
131752,2513,15,1.1326130534481973
132593,2496,16,1.2086340173041583
132962,2437,18,1.3887671831623496
131984,2466,27,2.0739076534824394
132793,2446,18,1.3854181683701656
132151,2461,15,1.1530528144833863
132697,2477,26,1.9775444112436373
132322,2475,21,1.6030683644534705
132506,2419,19,1.4819112577004554
132404,2375,25,1.9875373458267283
132427,2337,24,1.9387240479612025
131909,2452,26,2.009640909076462
