NT,NR,NTR,g2(0)
132258,2388,25,1.9788995231466397
132591,2436,20,1.548027510157878
132139,2383,24,1.9054440113747768
132219,2418,17,1.329348241326389
132365,2421,30,2.340417355392984
132827,2442,21,1.6185543224473562
132345,2420,28,2.185622413745192
132185,2458,21,1.6158284461704295
132833,2473,28,2.1309239102506115
132648,2461,23,1.7613899931629886
132468,2505,28,2.1094990319508944
132231,2550,17,1.2604205267045296
132636,2475,24,1.8277409031050578
132212,2273,19,1.5806048090130917
132718,2460,21,1.608030818324127
132147,2335,19,1.5393926778284952
132088,2427,19,1.4817006414696954
131820,2527,23,1.7261609813528385
132903,2497,22,1.6573314159997647
131946,2422,29,2.268650727833846
132152,2400,18,1.4188207518614928
132405,2503,22,1.6595771792628347
132657,2425,25,1.9428447708216423
132643,2417,22,1.7155433760155014
132711,2437,33,2.5508886280262573
132356,2417,24,1.8755600187771064
132753,2516,23,1.7215231361272594
132604,2388,26,2.052685475985803
132134,2386,19,1.506636859067006
132973,2466,24,1.82976245127274
132186,2449,33,2.548471038776627
132646,2388,27,2.1309599730328435
131794,2397,16,1.26618253291193
132536,2420,22,1.7147999582960651
132547,2378,26,2.0622038996428027
132585,2381,22,1.7422436934223189
132550,2508,21,1.5792541949503573
132148,2446,28,2.1656137122799284
132140,2465,27,2.0722996170697314
131853,2419,27,2.11630320131116
132510,2339,22,1.7745319115525544
131863,2521,19,1.4288867591691055
132610,2520,26,1.9450758459882962
132459,2491,19,1.4395886372135378
132380,2448,25,1.928618050433146
133169,2390,17,1.335327799881555
132301,2366,15,1.1979905730345433
132745,2507,20,1.5024412491759296
132672,2541,19,1.4089957025097137
131842,2448,13,1.0069737861113814
