NT,NR,NTR,g2(0)
132084,2485,33,2.5134910489556765
133018,2417,16,1.2441505252184553
132359,2439,16,1.2390667806223994
131918,2439,11,0.8547061622468133
132314,2478,28,2.1349658819642268
132348,2404,25,1.9643920653496227
132252,2490,23,1.7460884884849868
131775,2463,18,1.3864846859300226
133148,2488,29,2.1885324137528657
132247,2479,27,2.058929220214599
132429,2517,32,2.400068692366044
132211,2424,23,1.794186725175002
131780,2417,32,2.511677258514319
131910,2362,23,1.845483773832658
131743,2411,18,1.4167321666548138
132707,2438,23,1.77721639856054
132751,2450,27,2.0753907999309433
133354,2401,25,1.9520089754684442
132223,2489,28,2.1269933729905577
132808,2398,21,1.6484883719586614
132835,2438,27,2.0842871520247863
132290,2352,23,1.848006569775843
132666,2474,31,2.3612521819645886
131975,2391,31,2.4560118376601525
132459,2470,26,1.9867120749578517
132378,2403,21,1.6504019087020674
133424,2426,14,1.0812927506080696
132517,2496,19,1.436076029335762
132027,2497,24,1.8199939861938714
132499,2446,22,1.6970460851747924
132589,2451,26,2.000149925084077
132964,2411,26,2.0275990291531434
132561,2587,22,1.6038010341116613
132928,2486,23,1.7400040128426457
132987,2532,20,1.484899680949703
132386,2384,29,2.2971518004549845
132018,2515,22,1.6565004223925486
132093,2429,33,2.5712637674461534
132476,2454,19,1.4611064056307483
132478,2359,18,1.4399281095732301
131871,2456,29,2.2385167302850033
132703,2493,29,2.1914672613577317
132474,2541,23,1.7081756620355617
132835,2440,24,1.8511810843848557
132738,2538,22,1.6325850003005737
133152,2414,23,1.7888869044170161
132161,2394,15,1.1852331929239721
131750,2416,25,1.9635070434924664
131999,2341,26,2.1034941176385686
132343,2536,24,1.7877262865199408
