NT,NR,NTR,g2(0)
132457,3019,35,2.188114406114379
133686,3036,41,2.5254348493294527
132703,2883,42,2.7445043006892083
132142,2893,38,2.485045220210922
132194,2890,35,2.2903321337577
133063,2952,45,2.8640385454680097
132341,3035,48,2.987639128596789
133013,2989,41,2.578124355272408
132907,2857,43,2.831068442148811
132307,3060,36,2.222993848086825
132785,2905,37,2.397985640213882
133124,2860,37,2.4295136371095625
132503,2917,43,2.78129031747125
133067,2946,39,2.4871473028066027
132553,2959,28,1.7846929723968905
132657,2888,29,1.892390007036454
133193,2977,35,2.206722979025784
132921,3074,37,2.2638323915864005
132227,2917,39,2.5278310373052664
132728,2922,32,2.0627529889187675
132586,2974,42,2.662874300839528
132034,2975,34,2.1639447847848716
131980,2927,37,2.394478193500035
132660,2875,33,2.1630975556997623
132472,2852,34,2.2498072471023964
131402,2798,26,1.7679243237871693
132452,2838,48,3.192348782747832
132123,2740,32,2.209840852233964
132263,2679,29,2.0461003222969247
132586,2793,33,2.2278469100727407
132549,2672,39,2.7529080534808887
132273,2637,26,1.8635112684705897
132241,2696,33,2.3140244105621655
132981,2816,29,1.9360464003401716
132633,2729,42,2.900909434278815
132865,2750,36,2.463197435537781
132540,2870,32,2.1031058140886008
133167,2738,41,2.811213343649855
132574,2759,37,2.528900092551182
132822,2768,39,2.6519694357340167
131923,2768,35,2.3961910869447007
132765,2738,35,2.407082688132012
132571,2789,33,2.2312945365882393
132693,2807,36,2.416306843004337
132176,2824,42,2.8130147013184925
132096,2736,32,2.213523958474999
132024,2748,37,2.5496003946527828
132366,2814,36,2.416250580262577
132390,2792,31,2.0966749494796026
132784,2729,28,1.9317403753298696
