NT,NR,NTR,g2(0)
8398,10383,0,0.0
11202,13966,12,7.670322777153882
8338,10503,1,1.1418912464147184
8230,10151,0,0.0
8295,10321,0,0.0
8156,10302,1,1.1901487295543158
8398,10298,1,1.1563019078380201
8310,10191,0,0.0
8418,10397,1,1.1425705730994602
8301,10235,4,4.708057198422306
8322,10429,0,0.0
8237,10209,1,1.1891803661136728
8377,10082,2,2.368071369503271
8279,10468,0,0.0
8352,10476,1,1.1429152421371087
8491,10162,1,1.1589427113988575
8268,10573,2,2.2878697466335254
8280,10170,1,1.1875412670590302
8361,10314,0,0.0
8275,10452,1,1.1561990188495126
8307,10462,1,1.1506442560747747
8359,10292,1,1.1623740271336223
8377,10313,1,1.157514571285367
8510,10185,1,1.1537438700146005
8363,10276,1,1.1636270478497872
8407,10302,1,1.1546155630123707
8277,10058,2,2.4024004977966027
8340,10349,2,2.317210875226768
8314,10513,0,0.0
8207,10323,0,0.0
8239,10427,2,2.328070454582413
8264,10412,0,0.0
8389,10358,1,1.150837219116023
8293,10363,1,1.163597652646529
8273,10082,2,2.397840428179488
8365,10362,1,1.1536935556869998
8363,10198,0,0.0
8392,10509,0,0.0
8215,10392,2,2.3427356686659575
8152,10258,1,1.1958401599861932
8324,10532,1,1.1406622739914585
8285,10376,0,0.0
8345,10469,2,2.289277578969918
8344,10395,0,0.0
8475,10369,1,1.1379506248913613
8174,10341,0,0.0
8223,10368,1,1.172937094539105
8243,10241,2,2.369203304332587
8245,10259,1,1.1822363549383283
8298,10431,1,1.155315564164043
8184,10489,0,0.0
8161,10562,0,0.0
8274,10291,1,1.1744293747147752
8405,10298,1,1.155338896136073
8314,10375,2,2.318632238842307
8452,10531,0,0.0
8194,10153,1,1.2020143548881512
8501,10254,1,1.1471934817751221
8128,10375,0,0.0
8182,10266,0,0.0
8177,10258,1,1.1921840508997734
8215,10328,1,1.1786265041042132
8364,10403,0,0.0
8293,10387,0,0.0
8355,10291,1,1.1630435244033572
8150,10364,1,1.1838999083661472
8339,10421,0,0.0
8330,10175,2,2.3596662252124436
8373,10130,0,0.0
8339,10415,1,1.151401396546268
8197,10266,3,3.5650453577155816
8476,10242,1,1.1519252033770024
12160,15152,11,5.9702036903240145
13732,17576,7,2.9003085397944206
8429,10361,1,1.1450442559032386
8261,10171,0,0.0
8245,10499,1,1.1552112358617306
8332,10314,1,1.163653316584173
8209,10640,0,0.0
8166,10100,0,0.0
8244,10456,3,3.48030813812981
8292,10209,2,2.3625853052769714
8271,9937,3,3.650126737875529
8180,10282,1,1.1889650724864447
8109,10272,0,0.0
8236,10176,1,1.1931816446281245
8361,10508,0,0.0
8339,10603,1,1.1309860930896332
8371,10507,1,1.1369567014030055
8377,10286,4,4.642211850540925
8342,10261,0,0.0
8439,10300,1,1.150460701988111
8193,10213,1,1.1950985328265304
8294,10078,1,1.1963592586458371
8202,10158,0,0.0
