NT,NR,NTR,g2(0)
134170,4145,35,1.5733599767610236
133840,4066,45,2.0672796055755467
133372,4079,36,1.6543375992915965
133115,4038,40,1.8604015338117652
133999,4089,43,1.9619584076096566
133923,4029,39,1.8069751453459917
132869,4145,37,1.6795522978132023
133842,4153,43,1.9339895160065483
133530,4197,50,2.230448473062633
133379,4208,39,1.7371664273427416
133952,4176,42,1.8770662745550302
133495,4147,36,1.6257114869874485
132571,4168,49,2.2169701525670718
133209,4161,46,2.0747537417502673
133486,3996,44,2.0622033417382744
133006,4127,45,2.049494800260445
133223,4135,34,1.5429938770100093
133554,4205,27,1.201934698193396
133505,4115,49,2.2298144116363914
133861,4160,41,1.840672270259678
133826,4084,38,1.738190510451736
133595,4029,38,1.7649651464436635
134057,4029,28,1.296018725085903
133604,4087,41,1.8771534108734558
133571,4112,31,1.4110305578749458
133809,4130,34,1.5380963762865565
133536,4042,40,1.8527009652898105
133470,4088,47,2.1534922790245674
133822,4213,43,1.9067312697255563
133089,4007,40,1.8751607141649338
133171,4095,31,1.42114416243168
134305,4005,36,1.6731998147767806
133767,4036,37,1.7133322431724414
133509,4048,31,1.4340049672303776
134107,4100,43,1.9551188375790935
133138,4107,40,1.8288297103247493
133384,4134,46,2.0855645246678542
134056,3942,35,1.6557896989791736
133679,4058,35,1.6129942611212662
133712,4168,34,1.5251790481252054
133498,4214,29,1.288750111694639
133957,4131,45,2.0329744222705486
132792,3990,34,1.604257646948868
133201,4132,36,1.635214431446153
133167,4086,45,2.067557251239203
133392,4131,37,1.678636853669643
132921,4217,47,2.0962383676856224
133255,4045,31,1.4378039187021139
133834,4091,40,1.826434332579088
133520,3994,37,1.7345520977691824
