NT,NR,NTR,g2(0)
133572,4184,39,1.7446065996932412
134005,4157,52,2.333685483480886
133078,4112,49,2.2386011234861063
133819,4247,38,1.6715661355150313
133412,4053,47,2.1730332323766133
133131,4144,46,2.084485600721489
133235,3995,48,2.254478698064854
133672,4037,39,1.8067806063408947
134088,4225,45,1.9858017820320417
133613,4203,39,1.736187041470665
133465,4360,49,2.105145939027412
133141,4181,45,2.0209731346364523
133098,4243,47,2.080622569870467
133661,4238,55,2.4273759223494484
133331,4172,40,1.7977304056320504
133724,4235,48,2.1189390881647117
133127,4147,50,2.2641741736523673
133588,4238,55,2.4287023771382876
133899,4274,44,1.9221214875628096
133560,4196,50,2.2304789198686352
133421,4211,40,1.7798793612363963
133900,4281,49,2.1370283513009447
133759,4083,37,1.6937111226121118
133383,4176,43,1.9299563786052916
133397,4261,35,1.5393963627849985
134212,4190,37,1.644888110976351
133795,4223,49,2.1680791023572
133860,4223,43,1.9016761603647596
133382,4352,45,1.9380563961801
133782,4318,51,2.2071399033590553
133019,4231,42,1.8656604073860688
133979,4145,48,2.1608269074017517
133501,4253,57,2.5097760046403064
133914,4256,48,2.1054922354499537
133996,4270,55,2.4031616729025362
133471,4270,41,1.7984943426474227
133151,4207,32,1.4281474294514673
133637,4262,38,1.6679515921962156
133543,4198,48,2.1405120819117465
133306,4180,48,2.1535515259097013
132864,4216,40,1.7852213605934635
134079,4387,41,1.7425910083837446
133974,4142,52,2.3426787256810937
133492,4157,49,2.2075005701118
133830,4163,49,2.1987517587546086
133068,4204,53,2.3685335530360034
133636,4267,51,2.235960226858736
132928,4121,44,2.0080457354249175
133823,4083,47,2.15044195819069
133895,4315,45,1.9471856611671077
