NT,NR,NTR,g2(0)
132116,2681,29,2.0468488640338887
132102,2665,23,1.6332822357435268
133092,2631,31,2.213241999946928
132811,2688,28,1.9608064593043246
133247,2666,24,1.6890156181078486
132160,2768,29,1.9818550644515667
132643,2656,29,2.0579063159750572
133100,2758,38,2.5879226281961523
132939,2707,23,1.597817529088122
132051,2566,22,1.6231712548435357
132494,2605,31,2.2454209131318503
132647,2511,22,1.6512717252679434
132238,2621,29,2.091773772744931
132325,2630,28,2.0114089991875344
132592,2422,25,1.946204879310635
132040,2593,19,1.3873485263671574
132932,2658,25,1.768868311676838
132784,2496,30,2.2629290368626434
131833,2520,29,2.1822943625527196
133030,2622,29,2.0785272765564544
131644,2642,23,1.6532326039504932
132229,2468,27,2.0683874972416905
132529,2566,28,2.058403288218093
132666,2589,30,2.183582363914474
132412,2447,26,2.0060975241657903
132782,2589,22,1.5998948234960833
132416,2542,15,1.1140771244161405
132003,2559,17,1.258157013063255
131810,2502,28,2.1225717248824414
133035,2574,22,1.6061578808224428
132835,2577,25,1.8257994785195348
132669,2549,21,1.5524585456531086
131751,2531,26,1.9492488705924593
132786,2550,28,2.067309836289734
132258,2610,34,2.462387893997272
132492,2629,20,1.435455594715167
132383,2580,34,2.488668215262422
132073,2640,30,2.15101428066985
132064,2508,20,1.5095865752006954
133019,2500,17,1.2780129154481692
132372,2636,25,1.7911769044492123
131793,2570,31,2.2881065021166758
132681,2503,30,2.258352224374412
131950,2572,24,1.767953717328952
132331,2515,22,1.6525823334171093
132210,2532,32,2.3898023310848875
131918,2611,32,2.3226247885184805
132329,2621,30,2.162415829513568
132215,2620,23,1.65991490265826
132683,2629,18,1.290050303275489
