NT,NR,NTR,g2(0)
132451,2605,22,1.5940418541193466
132411,2631,30,2.1528627817706636
131991,2636,25,1.7963472448557185
131907,2589,21,1.5373027703135873
133046,2600,34,2.4572183825374454
132603,2647,28,1.994301193172455
132650,2521,26,1.9437180006079353
132274,2600,20,1.4538585988757602
131744,2488,17,1.2966050498794506
132422,2521,22,1.6475162276004967
132859,2665,27,1.9064068076968055
132560,2556,23,1.6970494596358408
132083,2569,23,1.694559474170474
132241,2565,27,1.9899871805025833
132753,2568,25,1.833330036272596
132535,2629,31,2.22423430124309
132004,2620,32,2.313138324977892
131978,2582,27,1.9808244687965797
132222,2615,27,1.9522182014239737
132270,2565,32,2.3579862267077014
133247,2601,19,1.3705529462968564
132452,2608,29,2.0988040765410285
132922,2571,33,2.4140986027074387
132459,2589,17,1.2392970262869567
131954,2534,30,2.243014561806051
132677,2586,22,1.6030184686206015
132835,2565,33,2.4213304242148888
131863,2629,25,1.8028785809419803
132911,2698,30,2.091502521412259
132600,2564,21,1.5441794142353928
133156,2637,15,1.0679733055202327
132451,2723,22,1.524964755777047
132452,2740,30,2.066579800510572
132769,2565,30,2.202303706578444
132199,2744,30,2.067516510414979
133272,2606,33,2.375421166491767
132900,2622,25,1.7935865934998125
132699,2689,28,1.9617315992959972
132605,2640,23,1.6424948554204615
132548,2588,27,1.9677336917846422
132802,2606,27,1.9504047497273564
132071,2587,20,1.4634103067349857
131714,2660,31,2.2120153017799673
132340,2614,24,1.7344210542990575
132400,2570,27,1.9837304712755828
132328,2514,18,1.3526813173716457
131732,2692,31,2.185422255613845
132239,2648,20,1.4278824875101976
132769,2622,28,2.0107990364411883
132218,2671,13,0.9202776810196251
