NT,NR,NTR,g2(0)
132704,2515,18,1.3483123444047556
132106,2481,26,1.9831887469745464
132490,2476,37,2.8197330343826965
131839,2524,20,1.502577057891373
132759,2515,27,2.021630639187046
132476,2550,29,2.146152703057128
132688,2611,32,2.309146394939866
132664,2468,22,1.6798265705511035
132421,2520,28,2.0976867549541067
132261,2410,23,1.8039271714130187
132520,2504,27,2.034173634891689
132418,2480,21,1.5986765272628853
132801,2445,22,1.6938793778331769
132108,2510,26,1.9602457339926032
132320,2603,23,1.6694298876610143
132205,2367,22,1.7575858644207532
131881,2489,29,2.2086702346246625
133352,2492,29,2.181676908731975
131973,2552,19,1.4103530771125006
131973,2456,24,1.851133749078228
132516,2525,22,1.6437394894066966
132471,2511,22,1.6534655927834534
132800,2556,25,1.8412853291098668
132643,2537,28,2.0801432170284353
132278,2474,29,2.2153925523428204
132786,2430,29,2.246877754168516
132895,2606,26,1.8768531940157718
132054,2471,24,1.8387680298330553
132647,2508,21,1.5780993429227186
132234,2574,23,1.6893365048907496
132606,2376,27,2.1423684380111694
132137,2556,24,1.776503053933105
132331,2467,28,2.1442098964372045
132669,2479,17,1.2922393084536037
132296,2518,21,1.576002362718727
132944,2485,27,2.043189453243713
131919,2437,20,1.555274762102606
132039,2516,25,1.881339413966806
132657,2463,30,2.295443882700357
132244,2487,31,2.356405025682261
131902,2492,23,1.74931663478063
132049,2407,24,1.887730720297038
132706,2462,27,2.065975491862242
132444,2458,16,1.2286999035396855
132149,2488,22,1.6728169963267858
132216,2396,23,1.8150852053396107
132082,2464,16,1.2290672638032611
131907,2407,21,1.6535425310934262
132798,2450,26,1.9978171542416272
132527,2512,27,2.0275882732032153
