NT,NR,NTR,g2(0)
132985,2547,20,1.4761768890366247
132611,2566,22,1.6163168015725975
132897,2466,33,2.5173621552442778
132409,2391,32,2.526928218456634
132896,2572,24,1.7553688071992777
132478,2487,34,2.579879237734676
132911,2565,25,1.833292333583585
132515,2606,34,2.4613845682017668
132877,2609,30,2.1634027126295092
132481,2484,29,2.203092933412589
132586,2607,29,2.0974871403931346
132578,2575,31,2.270141907302929
132573,2584,33,2.4082765406261712
132724,2557,25,1.8416191718484332
131946,2610,19,1.379294083676284
132305,2494,18,1.3637658387385687
133192,2503,31,2.324677502139483
132398,2488,21,1.593776807325899
132610,2544,32,2.3713551678231766
132661,2512,19,1.4253801545887494
132105,2525,26,1.9486449610102374
132260,2540,30,2.2325388670133153
132700,2596,31,2.2497076831436225
132011,2459,32,2.4644575242720803
133330,2497,32,2.402943533740526
131522,2526,33,2.483260028099306
132485,2508,28,2.106705348184523
133029,2534,25,1.854074070870234
132928,2550,28,2.065101437782624
132740,2554,31,2.286014581646353
132237,2524,19,1.4231519461162434
132107,2524,26,1.9493874946516303
132589,2557,28,2.0647135925313624
132174,2532,26,1.9422432553421671
131870,2585,37,2.713533447379966
132264,2457,21,1.6155205775964259
132857,2463,28,2.139189147260256
132682,2505,37,2.7830563079084443
131593,2549,30,2.2359322499053063
132817,2614,26,1.8722080445507632
132280,2543,31,2.303886903945812
132606,2587,26,1.8947580155274661
132379,2644,32,2.28564848515961
132432,2479,21,1.5991523432571184
132825,2626,30,2.1502389130456283
130925,2517,19,1.4414109319184443
132841,2590,24,1.7438910551729636
132675,2445,41,3.1597731591142306
132434,2502,24,1.8107748272892024
132182,2498,25,1.8928459255277004
