NT,NR,NTR,g2(0)
133503,3827,38,1.859405529145114
133450,3732,35,1.7569032241483238
132985,3864,37,1.8001220735756014
133818,3794,33,1.624957801323134
133337,3834,50,2.445159675166836
133501,3951,37,1.7536793344176838
133815,4127,36,1.6296834011340477
132684,4131,38,1.7332046864891426
133343,4024,23,1.0716171387713556
133743,4091,43,1.9647528349249594
133412,4098,44,2.0119900854396344
134112,4093,44,2.003933480951089
133838,4155,33,1.4835544216044798
132958,3824,42,2.065175393418666
133221,3858,28,1.361956157238212
133691,4044,37,1.710914921760952
133355,3932,27,1.287303529351455
133651,4023,38,1.7668568319796134
133841,4107,35,1.5918208077238245
133275,4086,27,1.2395290781126436
133553,4057,44,2.0301775895447154
133344,4090,39,1.787754290170234
133312,4036,48,2.230287470375835
134274,4143,49,2.2020604087834474
133989,4104,36,1.6366884267666382
133985,4054,41,1.8870523154785475
134233,4280,42,1.827621395660816
133206,4309,38,1.6550965141308465
133300,4017,37,1.7274669675633996
133878,4127,32,1.4479257853186573
133076,4186,37,1.6605148749317429
133615,4161,33,1.4838876377617676
133037,4025,34,1.587378881240576
133969,4180,33,1.4732394886326805
133682,4077,34,1.5595714630817306
133626,4080,38,1.7424987446672202
134223,4136,42,1.8913932184020499
133193,4152,37,1.672641958551549
133770,4054,29,1.33688957022928
133853,3914,34,1.6224450436920825
133419,3907,37,1.7745189450357106
133298,4122,34,1.5469892825820093
133858,4197,37,1.6464874763552382
132915,4168,37,1.6697060732462687
133682,4168,43,1.9293357850028319
133435,3979,43,2.0247190318588406
133894,4148,41,1.8455422911939765
133265,4133,41,1.8609827882785572
133409,4144,41,1.854039531407625
133673,4000,48,2.2442826898476134
