NT,NR,NTR,g2(0)
132541,2564,19,1.3977366271298077
133332,2572,25,1.8225298893735438
132213,2487,28,2.1288648678725646
131787,2598,28,2.0444962648309146
132400,2631,27,1.9377374804934426
132574,2547,25,1.8509415834603271
132920,2695,47,3.2801126907141267
133165,2647,24,1.702186789438969
132472,2717,31,2.153217847656553
132318,2696,23,1.6118663503887742
132693,2570,24,1.75942238866749
132121,2540,26,1.9369026257069173
132406,2592,32,2.3310271083534126
132617,2589,20,1.456259443314596
132886,2640,18,1.2827125916540905
132104,2620,24,1.733540495274831
133042,2511,26,1.945708960698002
131968,2697,36,2.5286744944539086
132261,2554,26,1.9242463069139584
132851,2576,21,1.5340821508764477
132496,2710,27,1.8798868703576541
132795,2581,27,1.9694005052956522
132333,2656,30,2.1338556374622293
132290,2627,14,1.007119384478558
132628,2686,26,1.8246187259867543
132182,2627,15,1.0799381321587047
131996,2739,22,1.5212825604670264
131731,2632,28,2.01894350463073
132727,2601,30,2.1725092435706044
133490,2758,36,2.444553320624191
132070,2637,28,2.0099429581059836
131890,2710,29,2.0284151586682295
132507,2692,28,1.962384762178759
132777,2687,34,2.382475303211956
131997,2665,18,1.279237669865173
132357,2496,24,1.816183619941638
131938,2655,24,1.7128401261575268
132580,2640,26,1.857083430473082
131875,2705,36,2.5229739555501047
132451,2613,28,2.0225691966646693
132330,2755,18,1.2343337333946112
132379,2607,27,1.9558864842080725
131854,2564,20,1.4789676483990815
132017,2657,26,1.8530705017578097
132666,2611,37,2.6703932769878618
132375,2682,25,1.760415852474335
132117,2862,25,1.6529194283446123
132097,2870,28,1.846388934074129
132035,2527,31,2.322776324926976
131962,2641,20,1.4346723028552373
