NT,NR,NTR,g2(0)
8174,10409,53,2.076399774153522
8326,10335,59,2.2855139131046833
8299,10400,53,2.046894744810156
8198,10507,51,1.9736142633149245
8276,10345,46,1.7909588193937165
8260,10376,50,1.9446378710913554
8377,10470,48,1.8242518087741721
8375,10398,46,1.760767235183957
8355,10451,51,1.9469043676566273
8242,10569,46,1.7602326360187048
8305,10606,36,1.3623540478887883
8226,10575,54,2.069204546042388
8206,10583,37,1.4201694320474527
7955,10495,47,1.8765233651613653
8247,10355,50,1.9516532171412686
8276,10197,47,1.856451902672815
8181,10643,51,1.952443461745195
8268,10487,59,2.268187856454371
8279,10453,54,2.0799537214919086
8316,10485,53,2.0261504922131213
8210,10259,46,1.8204903870786022
8131,10521,45,1.753437447539343
8400,10517,56,2.112981099384066
8226,10523,42,1.6173341624250344
8174,10619,52,1.996934567190047
8150,10534,41,1.5918849587449422
8189,10487,54,2.0959955969187605
8235,10222,40,1.583941933322301
8166,10438,47,1.838018740313934
8192,10508,41,1.587642054466438
8118,10484,45,1.762443485487194
8139,10617,59,2.2759247102349556
8237,10455,57,2.206279338072073
8334,10564,42,1.5901794876478035
8239,10667,54,2.048121455604925
8161,10386,46,1.8090263003243685
8155,10437,48,1.8798376078784462
8144,10522,54,2.1005665367987514
8190,10507,50,1.93680597221094
8208,10330,42,1.6511645899733738
8165,10500,46,1.7885088307623518
8308,10509,37,1.4126110184361924
8399,10443,42,1.596155417972279
8109,10479,41,1.6083311049121323
8361,10401,41,1.5715539053166292
8188,10531,39,1.5076339392429088
8156,10526,50,1.941369341292761
8152,10527,50,1.9421374182480557
8110,10680,50,1.9242284998252799
8011,10696,43,1.6727809533643916
8154,10533,55,2.1346105103890207
8146,10403,47,1.8487304693131315
8157,10346,49,1.9354051347625356
8159,10380,44,1.7317976067029384
7995,10297,53,2.1459788334819425
8172,10410,47,1.8416093691053805
8038,10448,46,1.825809284408503
8143,10351,46,1.819155540958546
8136,10393,51,2.0104674871455437
8212,10414,64,2.4945499540332396
8206,10243,49,1.943193906632483
8377,10428,43,1.6408076149713513
8103,10688,64,2.4632950561914546
8295,10652,61,2.3012353257579683
8393,10591,43,1.6124750731509627
8253,10581,49,1.8704076315624019
8350,10417,38,1.4562408254432864
8258,10455,47,1.8145865501223357
