NT,NR,NTR,g2(0)
132470,2510,20,1.503760755272862
132030,2583,28,2.0525843370983887
132141,2599,22,1.6014700493406226
132415,2618,25,1.8029064409539342
132296,2682,30,2.1137604928761875
132421,2550,23,1.702828071668628
132901,2608,24,1.7310731273147044
132504,2525,21,1.5691661540723898
132572,2553,29,2.142078506816815
132443,2561,18,1.3267036556166472
132838,2561,17,1.2492720491769445
132620,2559,23,1.6942930728636187
132748,2597,20,1.450340812106619
132352,2649,28,1.9965747448217752
131756,2569,24,1.77262448790208
132782,2643,18,1.2822601479820535
132451,2523,27,2.0199065652268993
132580,2557,17,1.2536612069376962
132588,2544,21,1.5564600456172646
132015,2565,25,1.845735085777585
132798,2679,15,1.054064094213969
132505,2622,22,1.5830613130296223
132481,2594,24,1.7459334315040662
132003,2610,26,1.8866400429828847
132490,2634,16,1.1462018909694938
132312,2730,30,2.076344358223553
131956,2636,18,1.2937130696667132
132469,2478,29,2.2086273541842742
132236,2586,28,2.047009299528156
132776,2549,35,2.585345780277212
132823,2542,34,2.5175035655106823
132904,2624,24,1.7204789666628986
132685,2580,24,1.7527085920404244
133027,2592,14,1.0150635900796896
132915,2683,29,2.0330278982323438
132318,2573,30,2.202939394370369
132085,2564,24,1.7716573446978459
132033,2621,25,1.8060530593595343
132537,2575,28,2.051085056958998
132650,2654,40,2.8404805979552514
132062,2561,30,2.2175520116919274
132512,2556,25,1.8452871566785674
132466,2657,25,1.775759065828218
132943,2554,22,1.619855674864831
131804,2627,16,1.1552376331320398
132078,2693,19,1.335447354930593
132739,2727,26,1.7956830249605493
132522,2593,33,2.4008412827225283
132249,2637,22,1.577103381417753
132592,2600,25,1.8129646991116763
