NT,NR,NTR,g2(0)
132385,2647,16,1.1414772762052114
132736,2585,18,1.3114847359497435
133267,2714,30,2.0736182131229297
132935,2744,23,1.5763200433013747
131647,2653,33,2.362140532352777
133179,2570,33,2.4103775606646014
132408,2626,29,2.0851104226162778
133135,2649,30,2.126606135233181
132783,2684,34,2.385030502519866
132558,2595,29,2.107631600299092
132382,2738,37,2.551992248476665
132886,2698,29,2.0221661316414865
133279,2697,25,1.7387508101431197
132177,2737,24,1.6585194249485256
132769,2670,30,2.115696257443337
132729,2848,29,1.917927557214874
132408,2591,24,1.74891866108104
132668,2735,28,1.9291878907191125
132374,2726,29,2.0091365888203927
132311,2696,32,2.242715307453729
132118,2748,28,1.9280545667206366
132779,2643,29,2.065910247734639
131886,2717,33,2.302319614639585
132962,2641,21,1.495076320684496
132791,2681,29,2.0364443713858713
131757,2590,27,1.9780183262958373
133189,2716,30,2.0733047352920067
132674,2631,27,1.9337356408741109
132343,2714,24,1.6704767364092001
132694,2725,37,2.5581378305304208
132534,2629,30,2.152501048655461
133059,2667,22,1.5498705233937837
133000,2709,25,1.7346800001110194
132122,2653,28,1.9970348824878772
132839,2638,25,1.7835267544793816
132541,2737,25,1.7228797915316554
133181,2592,21,1.5208347759537493
132706,2745,25,1.715722748756945
132327,2697,32,2.241612676234503
132172,2800,31,2.094132753425191
131832,2762,24,1.6478084872155767
132657,2850,22,1.4547476283976788
133087,2768,19,1.2894125364819597
131876,2663,22,1.5661226017494765
131974,2817,27,1.8156349994584566
132233,2702,29,2.0291437321880013
132689,2855,25,1.6498291918639028
132046,2680,21,1.4835399965774025
131963,2713,23,1.606075180759083
133060,2845,29,1.9151739096782852
