NT,NR,NTR,g2(0)
132399,2472,18,1.3749260564766828
132575,2509,26,1.9541192344933311
132308,2521,25,1.8737906480206048
132460,2486,25,1.8979909720009587
132323,2522,23,1.7230085157433503
132857,2555,18,1.325675309681803
131989,2426,23,1.795722852994251
132375,2564,16,1.1785173956533332
132359,2526,26,1.9441355113417664
132481,2478,26,1.9799693024340907
132741,2686,20,1.4023580471060257
132157,2814,31,2.083950686918279
132424,2849,23,1.5240832615326665
132978,2741,32,2.1948313488573645
132288,2802,31,2.090803030664046
132716,2695,22,1.5377319437977428
133028,2582,41,2.984176909972792
132862,2743,23,1.5777611260106335
131858,2666,18,1.2801058566754568
132170,2708,26,1.8160667481084127
131789,2514,27,2.037320414053773
132531,2565,26,1.9120908017209937
133012,2412,26,2.026027003685848
132771,2476,18,1.3688587838919852
132539,2625,15,1.077849861981325
132303,2473,24,1.8338231123383626
132189,2498,26,1.9684555184866106
131936,2458,25,1.9272356723194635
132426,2510,14,1.0529822774658844
133000,2395,25,1.9621077746558464
132733,2537,23,1.7075304894936674
132896,2523,21,1.5657778440752972
132572,2539,29,2.1538898888945757
132587,2461,15,1.149261107701313
132629,2505,31,2.332681672371428
133041,2555,26,1.9122160169831848
132755,2460,22,1.684134200386861
131436,2517,24,1.8136509224718278
132680,2443,27,2.0824512481194697
133046,2428,18,1.3930349392231858
132366,2457,25,1.9217567530578425
132560,2492,25,1.8919928199931997
132668,2523,29,2.165980657272895
132565,2430,22,1.7073695814104084
132040,2479,19,1.451147530806793
133517,2524,19,1.4095084813063032
132495,2631,28,2.0080647034018866
132726,2479,22,1.6715915095721683
132796,2472,28,2.1323798987589893
132796,2523,35,2.6115948819521506
