NT,NR,NTR,g2(0)
132777,2743,32,2.1965511834549636
132117,2715,24,1.6727179328785966
132389,2690,26,1.825194598738128
133144,2689,24,1.6758642940509925
132178,2648,26,1.857103889797238
132800,2476,24,1.8247464818887829
132876,2421,15,1.1657084170451861
132953,2506,20,1.5006893356435704
132662,2370,18,1.4312570119666446
132665,2511,19,1.4259048150299012
132808,2505,30,2.254391283693681
132551,2441,20,1.545322814551703
132152,2398,19,1.4988932046354386
132458,2459,20,1.5350880195830074
132173,2498,26,1.9686938068533406
133083,2387,29,2.282248893810488
132076,2450,19,1.4679241574578892
132331,2413,29,2.2704873693210423
132247,2413,20,1.5668479491986278
132991,2486,23,1.7391797446379622
132196,2445,23,1.7789783664473915
132769,2382,31,2.4505482679622865
132578,2353,24,1.923347954859562
132475,2581,23,1.6816898848327586
132879,2475,21,1.5963486489303211
132672,2442,13,1.0031327867796753
132389,2414,18,1.4080670841708647
132804,2473,26,1.9791471454249188
132104,2444,29,2.245540214658034
133162,2512,30,2.242132732918488
132716,2486,20,1.5154639027773409
132787,2567,25,1.8335746224635383
132776,2450,16,1.229629647846365
132586,2375,19,1.5084548896565249
132549,2405,25,1.9605976648277985
132690,2419,23,1.7914050008114284
132076,2450,25,1.931479154549854
131583,2542,26,1.9432918381928155
132999,2446,17,1.3064238545446245
132552,2475,21,1.6002867713894329
131904,2399,24,1.8961078518281211
132210,2423,16,1.2486544577604077
132397,2436,30,2.3254437290800754
132216,2345,20,1.612661222580405
133221,2413,24,1.8664709684299408
131821,2452,20,1.546909606881634
132891,2407,31,2.4228696106895904
132579,2390,19,1.4990667441636836
132565,2555,24,1.7714604872416833
132509,2502,29,2.1867811654426395
