NT,NR,NTR,g2(0)
133157,2465,21,1.5994783933394916
132152,2425,31,2.4183336526573895
132395,2410,25,1.9588058430081365
132610,2450,21,1.6159091643595074
132598,2477,20,1.5223237543830974
132829,2492,33,2.492372825573889
131696,2482,22,1.6826288384618553
132195,2503,21,1.5866583610390328
131944,2471,27,2.0703386102287413
132224,2539,28,2.0850911644750414
133372,2545,22,1.6203552443268858
131805,2446,18,1.3958031549059549
132733,2446,19,1.4630468943983654
132241,2485,30,2.2822790601337473
132500,2431,19,1.4746629618993659
132840,2393,20,1.572890316821634
132579,2529,20,1.4912361942732526
132117,2422,18,1.4063054875408927
132393,2470,21,1.605452004920573
132429,2422,25,1.9486003621378682
132507,2539,27,2.0063294611798925
132668,2382,22,1.74042274476084
132365,2495,20,1.514001447536784
132480,2532,24,1.7886988575222658
132688,2456,22,1.6877288683089344
132058,2384,21,1.6675863696661248
133063,2495,29,2.183786344247832
131978,2500,19,1.4396338783736684
132295,2500,25,1.8897161646320724
132062,2461,15,1.1538298866198755
131789,2473,29,2.2245118705276896
132593,2428,17,1.3201389678297477
132706,2394,27,2.1246581708290893
132440,2451,23,1.771353995885037
132673,2501,11,0.828774638343618
131798,2420,17,1.3324924104367577
132703,2442,22,1.6972127625240214
132731,2440,21,1.6210526133776548
132961,2388,16,1.259799396850882
132245,2483,21,1.5988338075753568
132077,2464,21,1.6132118523148
131699,2491,28,2.133741652638814
132553,2482,24,1.823727353052515
132572,2463,21,1.6078409423043092
132349,2427,17,1.323117731236764
132534,2426,21,1.6328308655567374
132191,2334,10,0.8102840105742194
133024,2388,16,1.2592027574324192
132264,2509,25,1.8833789117056778
132404,2465,20,1.5319760474932185
