NT,NR,NTR,g2(0)
136743,11255,177,2.8751643314793136
133953,4149,35,1.574389460269011
134317,4111,50,2.263766105208544
133394,4100,31,1.417038174459889
133290,4109,49,2.236672404050908
134167,4259,28,1.2250242643618603
133728,3923,42,2.0014679566581313
134376,4120,35,1.5804804487162813
133072,3895,31,1.4952284655074137
133948,4280,45,1.9623321534455134
133867,4612,42,1.7006951359749818
134823,6403,54,1.5638182607843696
135817,6859,56,1.502841223848927
134311,5001,35,1.3026856102523268
133096,4467,38,1.5978744381251146
133100,4217,41,1.8261742255729598
133363,4173,51,2.2910071452308185
133645,4063,45,2.0718245970828324
133551,4192,46,2.054137079233419
133161,4188,33,1.4793475868419532
134255,4117,30,1.3569065143969092
133266,4164,43,1.9372174879149706
133262,4127,43,1.9546439899259358
133602,4147,45,2.030511846336408
133564,4212,40,1.777551616330529
133784,4160,44,1.9764925321643614
133308,4367,42,1.803640149837766
133460,4177,47,2.1077653987868814
133495,4090,36,1.648368101842775
133526,4159,35,1.575626561767801
132798,4105,32,1.4675242658347565
133741,4222,34,1.5053452987434075
133870,4125,39,1.7656206496125821
133128,4121,39,1.7771848141405904
133644,4180,46,2.05860058981234
133629,4083,48,2.1993844373833573
133970,4197,44,1.9563482156832646
133800,4078,45,2.0618125916819334
134117,4110,48,2.1769857879292562
133569,4036,26,1.2057479287420931
132831,4144,27,1.226265708954238
132833,4044,28,1.3031095029796642
133756,4120,37,1.6785382570261977
133618,4181,38,1.7005071832484335
134392,4075,40,1.8259924177490845
133373,4058,29,1.3395472707884684
132967,4017,26,1.2169357640213574
133826,4130,45,2.0354571939009816
133450,4054,48,2.218088772718543
134100,4130,51,2.3021380091110495
