NT,NR,NTR,g2(0)
132819,2450,17,1.3060585289386462
132221,2495,26,1.9703454223169414
132019,2412,22,1.727225126661187
132507,2517,16,1.1993279481889367
132199,2404,24,1.8879418650844273
131865,2481,20,1.5283179044291768
132470,2417,17,1.327378391135561
133107,2757,24,1.6349843086059697
132019,2756,26,1.7864781327216053
132281,2781,20,1.3591630084998167
133030,2699,28,1.9496002163722024
132387,2733,27,1.8656011480561219
132114,2702,23,1.6107704663066764
131840,2686,25,1.7649272748302958
132851,2759,32,2.1825965215320826
132140,2682,37,2.61004897636983
132769,2688,27,1.8913757837188758
132060,2506,22,1.661920825124955
132978,2482,22,1.66640713133054
132580,2443,15,1.157789978379893
131847,2490,27,2.0560523739591923
132305,2543,24,1.7833173426734776
133091,2561,23,1.6869786178042003
132920,2574,18,1.3152661362110654
132418,2508,28,2.107771285280147
131802,2416,22,1.7272044932741275
131793,2580,20,1.4704760466216196
132737,2500,26,1.9587605565893458
132791,2461,24,1.8359928909253669
132084,2502,17,1.2860309251160593
132258,2514,26,1.9549071375199456
132445,2460,16,1.2276916910133275
132401,2440,29,2.2441760072883405
132352,2466,14,1.0723695253513548
131981,2499,19,1.4401772256019036
131792,2499,25,1.8976875684108778
132878,2437,33,2.5476826917472617
132246,2523,21,1.5734737713521063
132442,2498,25,1.889130035246391
132170,2490,21,1.5952438033893919
132232,2494,19,1.44032531484723
131915,2408,20,1.574052958445128
132215,2492,26,1.972806950399202
132580,2571,27,1.9802666864752012
132434,2480,14,1.0656555888824963
132532,2474,25,1.9061609586468355
133414,2501,17,1.2737196035582798
133119,2451,26,1.9921865279710083
132268,2485,23,1.7493901017621742
132372,2516,24,1.8015423796991252
