NT,NR,NTR,g2(0)
133101,2622,27,1.9341482854239644
132165,2754,24,1.6484313074359829
132973,2682,24,1.682399032378291
132779,2727,25,1.7260981452280044
131822,2776,24,1.639622585989132
132274,2689,29,2.038321650339017
132651,2788,33,2.2307487116249978
131891,2795,21,1.4241716295544042
132335,2786,30,2.0342551755045513
133001,2710,24,1.6646657846342525
132718,2705,26,1.8105739132120615
132947,2664,22,1.5529230178676952
132379,2814,27,1.8120099731096109
132587,2733,21,1.4488343287501295
132778,2703,30,2.089724791436689
133048,2737,30,2.0595773896584433
132679,2776,28,1.9005372612493507
133077,2721,28,1.9331541956666376
132630,2865,26,1.7105940643175472
132050,2612,28,2.029487879028606
132772,2781,23,1.5572572396022422
133247,2618,21,1.5049851730867396
132820,2769,33,2.2431975239014736
132315,2697,26,1.821475478925802
133176,2771,30,2.0323512600155085
132169,2736,28,1.9357637056826809
133418,2807,28,1.869137287348718
132976,2826,30,1.995794589372129
133173,2654,31,2.192727183979051
132463,2776,22,1.4957142836319406
132811,2718,24,1.6621405747745268
132303,2792,36,2.4364494395484084
132836,2731,23,1.5850039725436955
131700,2751,27,1.8630624274958207
132772,2852,33,2.1787024917680435
132794,2722,19,1.3140958262136544
133106,2888,35,2.276214741147507
133511,2834,19,1.2553843633562936
132919,2742,30,2.057816985758079
132424,2765,37,2.5262707578888746
132723,2723,31,2.1444102354288783
132500,2825,35,2.3376189681081985
132734,2730,25,1.7247858795615965
132666,2812,38,2.546529162240799
132344,2758,30,2.054767769160441
132263,2649,38,2.7114604731840455
132501,2711,37,2.5750938355146036
132981,2860,23,1.5118622288067547
132073,2754,27,1.8557770264602627
133132,2690,21,1.4659682589111045
