NT,NR,NTR,g2(0)
133434,2461,19,1.4464901835359731
132408,2572,18,1.3213787667751677
131962,2461,23,1.7705465195517203
132421,2465,16,1.2254234998514864
132121,2349,28,2.255501764093984
132452,2427,24,1.8664783365138746
131914,2534,16,1.1966371767001962
132828,2394,28,2.2013254797084456
132626,2410,15,1.1732364675933629
132941,2364,24,1.9091710352636493
132505,2432,23,1.7843169771150642
132325,2404,20,1.5717868040953218
132001,2457,25,1.9270706613984316
131957,2451,29,2.2416213889292047
133091,2366,24,1.905407287381333
132367,2445,13,1.00421053116202
132722,2400,26,2.0406061793322383
132360,2478,17,1.2957787978148474
132130,2387,16,1.268253698045472
131972,2592,22,1.607851347442574
132019,2379,20,1.5919855575324937
132287,2570,14,1.0294796195243339
131933,2440,20,1.5531977047962622
132540,2415,23,1.7964028828673466
132360,2471,20,1.5287641873902882
133141,2531,24,1.7805217807801936
131933,2528,31,2.3236525789317497
132414,2397,22,1.7328491210979806
132558,2439,21,1.6238337370926326
133006,2486,22,1.663375622551594
131981,2417,21,1.6457779461786537
133045,2504,24,1.8010193048857932
132081,2481,26,1.9835641205610153
132179,2508,34,2.5640644163930566
132018,2509,40,3.0190213865120183
132422,2429,24,1.865364007536593
132511,2481,16,1.2166938018280953
132023,2467,16,1.2281212464297095
132182,2424,24,1.8726055928586913
132331,2533,22,1.640838755840517
132433,2482,22,1.6732648774102565
132407,2407,17,1.3335272480673732
133024,2343,20,1.6042339867416862
132288,2414,24,1.8788561643917976
132699,2480,22,1.671257458973972
132401,2451,26,2.002989995672032
132417,2416,26,2.0317612927293154
132007,2574,24,1.7658172149979403
132337,2508,20,1.5064724262096363
132477,2409,22,1.7233972861938678
