NT,NR,NTR,g2(0)
133988,3924,40,1.9019762811689407
133389,3920,42,2.0080901937726714
133485,3895,34,1.6348540890321341
133788,3913,36,1.7191568420482475
133583,3874,37,1.7874377414661724
134552,3938,53,2.5006332924585792
134104,3977,39,1.828130914003507
133924,4097,33,1.503590497561752
134047,4196,34,1.5112153191463096
132952,4011,37,1.734579446206427
133930,4154,41,1.8423812466655147
133964,4199,36,1.599957800935227
133541,3981,44,2.069120976332565
134435,3986,30,1.3996247624673488
132671,3949,31,1.4792397415473086
133516,3913,42,2.0097689778599026
134624,3963,50,2.3429523184536594
133389,3883,38,1.83415569248358
133411,3893,33,1.5884659335949651
133182,3735,34,1.7087667595089906
133806,3962,46,2.1692408840745374
134252,3989,35,1.6338916467444546
134161,3926,23,1.0916697159691455
133439,3968,42,1.9830554446891162
133293,3984,53,2.4951071795603714
133336,3906,46,2.208097159101365
134219,3819,40,1.9509059930370876
134280,3848,35,1.6934081947486774
133502,3867,32,1.54963009806559
133446,3887,40,1.9278795602434236
133905,3740,33,1.6473487569106282
133682,3983,35,1.6433301082870404
133579,3874,40,1.9324229902481085
133105,3959,34,1.613017407237907
134027,3904,40,1.911163728081704
133226,3968,36,1.7024793668580627
133841,3874,42,2.0250721912199525
133100,3974,46,2.174162106282875
133500,4013,40,1.8665927495937826
133269,3950,38,1.8046682207709523
133387,4016,56,2.6134899029833716
133330,3879,38,1.8368595332439381
133776,3999,44,2.056189205775311
133218,3857,46,2.238129915485529
133305,3874,25,1.2102468522108702
133874,3990,48,2.2465294209424393
133390,3987,34,1.5982673127652878
133460,3831,27,1.3202023465335182
134156,3908,34,1.6212659803037777
133639,4050,32,1.4780929533858445
