NT,NR,NTR,g2(0)
133692,4103,39,1.7774511691505008
133123,4309,44,1.9176224037164276
133778,4294,36,1.5667358117083812
133399,4243,51,2.2526025894537773
133599,4281,35,1.5298879281559874
134068,4251,39,1.7107572139894502
133744,4198,34,1.513917410697111
133675,4005,47,2.1947504837206715
133376,3979,34,1.6016488194499046
134015,3881,32,1.538129613048984
134318,3997,33,1.5366875891742136
134257,3993,37,1.7254623367470832
133809,4080,31,1.419568043944405
133325,4253,53,2.3367319850860064
133454,4169,44,1.9771025427792597
133597,4328,39,1.6862449330847509
133550,4135,37,1.675028984792095
134315,4118,42,1.8983594142906726
134331,4106,38,1.7223777734828323
133188,3986,39,1.8365477477324343
133431,3979,27,1.2713733181899398
133491,3938,39,1.8547138602812432
133522,4004,33,1.543146118571891
133097,3979,46,2.1714790043386585
133833,3903,38,1.8187032412712836
133908,3965,36,1.6950901262469225
133485,4019,46,2.1436178675693944
133453,4064,30,1.3828632109768098
133480,3973,43,2.0270931273359185
133888,3856,40,1.936962980887475
133340,3935,45,2.1441113458939505
133879,3903,31,1.4831691770300148
133176,4142,40,1.812858632384669
133646,4034,33,1.5302489484667132
133982,3929,48,2.279569097156789
133139,3909,30,1.4410873379800637
134322,4017,35,1.621657263519457
133543,3920,32,1.5282091360315495
133486,4033,52,2.414790235029639
133774,4181,39,1.7432221475733773
133823,4017,28,1.3021632870311413
133516,4010,34,1.587600548346023
133504,4065,39,1.7965933494426027
133858,4105,41,1.8653759454112018
133036,3980,43,2.0302812961346013
133126,4161,46,2.07604728741802
133437,4052,35,1.618312344580519
132930,4116,43,1.9647626489957193
134342,4072,47,2.147920919306351
133197,4148,41,1.8551997382608192
