NT,NR,NTR,g2(0)
133604,4228,51,2.2571256980307273
133956,4302,61,2.6462889713684232
132917,4248,51,2.258110271356208
134084,4335,66,2.8386894586247595
133851,4283,54,2.3548544757235463
133800,4358,55,2.3580844739602305
133238,4312,66,2.8719514044378465
132786,4356,54,2.333961075504201
134166,4295,58,2.516299678241628
133657,4316,53,2.2969034143204023
132975,4332,52,2.2567575567092795
133350,4321,59,2.5598512752441467
133525,4270,51,2.236246753605509
133436,4376,48,2.055090340949352
133633,4395,50,2.1283223974594914
134166,4261,60,2.623839422034926
133917,4222,52,2.299267028690859
133377,4210,43,1.9144561510024705
133116,4355,59,2.54433095635898
133334,4365,60,2.5773067010953605
133489,4307,57,2.4785319002613786
133541,4353,61,2.623412312373788
134072,4282,56,2.4386152466851625
134208,4314,64,2.7635125261179567
133720,4237,66,2.9122530735918937
132606,4239,45,2.001363296655869
134093,4306,57,2.4679407653620853
133353,4385,51,2.1804081503451447
133276,4250,49,2.162694664588126
133343,4331,63,2.7272324303474837
133701,4246,55,2.4220775977082574
133427,4296,48,2.0935013823180277
133745,4404,60,2.5466331828544764
133730,4353,41,1.760785096453832
134058,4399,56,2.3740034065117506
133897,4284,51,2.2227461975925347
133865,4290,44,1.915439109627284
133817,4270,57,2.4938808476933763
133668,4227,59,2.61055184418267
133849,4364,47,2.011583171835447
133455,4144,50,2.260244476721941
133303,4290,60,2.6229743490420296
133818,4433,40,1.685728905992924
133000,4254,53,2.3418913998677935
133810,4314,60,2.598498961483905
133586,4368,54,2.3136102141387127
133479,4373,54,2.312817404314851
132920,4301,60,2.623804568400591
132964,4373,59,2.5367546860807177
133837,4344,65,2.795035675388155
