NT,NR,NTR,g2(0)
133236,3800,40,1.9751260525446734
133756,3943,32,1.5168755016165079
133052,3784,32,1.588976418890794
133226,3857,29,1.4109102188163727
134027,3922,33,1.5694737724134502
133701,4036,26,1.2045575208424217
133999,3954,37,1.745836264498052
133014,4054,50,2.3180826416712526
133875,4129,45,2.0352049756691244
133046,3978,50,2.3618015979790896
134143,4004,37,1.722184392916373
133385,3925,29,1.3848137031613625
133952,3953,37,1.7468906328770604
133874,3946,43,2.0349565633505144
134083,3940,39,1.8455876504404745
132855,3887,34,1.64598730515831
133506,3883,41,1.9772231684151358
133470,4022,41,1.9094053657159542
133316,3973,34,1.6047895438589246
133594,3888,40,1.9252484848910503
133684,4075,33,1.5144219781728656
133237,4048,32,1.4832851122287631
133733,3936,36,1.7098138573528288
133314,3983,38,1.7891120448970246
133630,3855,31,1.5044347338844224
134347,3905,40,1.9061232943258224
133324,4006,36,1.6850904975230443
134427,3981,44,2.055483528609781
134115,3922,35,1.6635011665325696
133694,3932,27,1.2840393896260363
134050,4095,44,2.003881153452209
133926,3988,51,2.387207318833882
133088,4090,47,2.1586173326647193
133665,3891,44,2.1150164601636696
133579,3971,30,1.4139146306134172
133609,3946,34,1.6122267819494043
133536,3911,47,2.2498402785730405
133742,4108,31,1.4105986184477002
133429,3910,40,1.9167832757745678
133448,3826,34,1.6647993232876706
132819,4042,33,1.536729517488278
133504,3983,43,2.0216402693229543
133613,3857,31,1.503845942404668
133068,3887,37,1.788354297137746
133661,3905,37,1.7722132877659296
133468,4019,32,1.4914023673611423
133517,3999,20,0.9364444813353626
133359,3966,34,1.6071036431387111
133907,4030,34,1.5751089498227917
133988,3973,42,1.9724446699401634
